,start_cell,end_cell,mean,std,scv,n,lambda,mu1,mu2,phi1
2545,50,28,0.3461111111111111,0.2017007463817412,0.33961270385537495,3,8.667736757624398,8.667736757624398,8.667736757624398,0.0
2546,50,29,0.3112326388888889,0.18137486358273852,0.33961270385537495,3,9.63909187259441,9.63909187259441,9.63909187259441,0.0
2547,50,30,0.45472222222222225,0.2649952823650966,0.33961270385537495,3,6.5974343310934636,6.5974343310934636,6.5974343310934636,0.0
2548,50,31,0.3157638888888889,0.2360922786607175,0.5590345422868519,2,6.333846492192654,4.7140449243187605,9.649543836216031,0.0
2549,50,32,0.09553203405017927,0.1342750394028321,1.9755704771574318,2,20.935385914105815,20.935385914105815,5.298567212906748,0.7469085482997146
2550,50,33,0.3363580246913581,0.09999854251338416,0.08838605570646055,12,35.67627087538997,35.67627087538997,35.67627087538997,0.0
2551,50,34,0.15770270270270273,0.06705738924765839,0.18080690384495904,6,38.046272493573255,38.046272493573255,38.046272493573255,0.0
2552,50,35,0.18120370370370367,0.08257511099899399,0.20766542343724637,5,27.59325498211549,27.59325498211549,27.59325498211549,0.0
2553,50,36,0.3287962962962963,0.23767652556659566,0.5225390444267712,2,6.082793579273444,5.017498342199505,7.72237809852554,0.0
2554,50,37,0.2885714285714286,0.12770150990486054,0.19583278746374824,6,20.79207920792079,20.79207920792079,20.79207920792079,0.0
2555,50,38,0.4271604938271605,0.16169266315527175,0.14328425450649876,7,16.38728323699422,16.38728323699422,16.38728323699422,0.0
2556,50,39,0.2208246527777777,0.12012686501791954,0.2959273970855977,4,18.113919572310238,18.113919572310238,18.113919572310238,0.0
2557,50,40,0.5490025252525252,1.346771125752579,6.017816063515954,2,3.64297049285895,3.64297049285895,0.30268210713061555,0.9169133794182683
2558,50,41,0.4739506172839506,0.23867257558580685,0.2535939293523829,4,8.43969783797864,8.43969783797864,8.43969783797864,0.0
2559,50,42,0.24105555555555558,0.07011746883356602,0.08460931328828847,12,49.78105554275178,49.78105554275178,49.78105554275178,0.0
2560,50,43,0.38513888888888886,0.08904283544008398,0.053451908432883215,19,49.33285250631086,49.33285250631086,49.33285250631086,0.0
2561,50,44,0.5556944444444445,0.32383815661049226,0.33961270385537495,3,5.398650337415646,5.398650337415646,5.398650337415646,0.0
2562,50,45,0.2395248538011696,0.1869536824985413,0.6092097994447425,2,8.34986419263283,5.690423157242141,15.676192947176181,0.0
2563,50,46,0.5238888888888888,0.3053030559197142,0.33961270385537495,3,5.726405090137859,5.726405090137859,5.726405090137859,0.0
2564,50,47,0.1395390946502057,0.2328664561406941,2.784979906657026,2,14.33290079037396,14.33290079037396,2.5732503053457534,0.8204654910418441
2565,50,48,0.12331400966183573,0.14427237176239888,1.3688047510994867,2,16.2187573454517,16.2187573454517,5.92442323582821,0.6347178079281379
2566,50,49,0.31198005698005704,0.2200742238070423,0.49760494949367123,3,9.61599926943975,9.61599926943975,9.61599926943975,0.0
2567,50,50,0.29664565826330536,0.8449291199976806,8.112684065894205,2,6.742050470952054,6.742050470952054,0.41552526982381166,0.9383681164040389
2568,50,51,0.17489795918367348,0.0905193076012586,0.26786314450309917,4,22.87047841306884,22.87047841306884,22.87047841306884,0.0
2569,50,52,0.6797222222222222,0.3961169553740937,0.33961270385537495,3,4.413567633837352,4.413567633837352,4.413567633837352,0.0
2570,50,53,0.38999999999999996,0.09469778114130459,0.058959038481830546,17,43.58974358974359,43.58974358974359,43.58974358974359,0.0
2571,50,54,0.1406113707165108,0.33831381397583865,5.7889337394894085,2,14.223600764352387,14.223600764352387,1.2285164595446663,0.9136283083378148
2572,50,55,0.1519585091420535,0.17020236416222254,1.254530223055331,2,13.161487377652309,13.161487377652309,5.245584018533375,0.6014444364821432
2573,50,56,0.9404166666666666,0.9665226864357929,1.0562907336689455,2,2.1267168808152417,2.1267168808152417,1.006691061952353,0.5266454735778208
2574,50,57,0.1808003405704555,0.17052121034763115,0.8895253407001958,2,11.061926065457971,5.875756922817035,94.25513404864378,0.0
2575,51,0,0.40736666666666677,0.20710157656184874,0.25846148258380264,4,9.819163734555271,9.819163734555271,9.819163734555271,0.0
2576,51,1,0.16319819819819814,0.1256043026330424,0.5923498926113354,2,12.255037261937625,8.57135194454554,21.491285203868955,0.0
2577,51,3,0.10603899572649572,0.05327761094819829,0.25244005863047453,4,37.721971738747136,37.721971738747136,37.721971738747136,0.0
2578,51,4,0.45122685185185185,0.29619250635080024,0.4308819102578816,3,6.648540501718566,6.648540501718566,6.648540501718566,0.0
2579,51,6,0.09286706349206345,0.10811436260696285,1.3553247158673891,2,21.53616066659546,21.53616066659546,7.945018789394914,0.6310847178198127
2580,51,7,0.2710964912280702,0.17324726004926186,0.40839926943873495,3,11.066170522569161,11.066170522569161,11.066170522569161,0.0
2581,51,8,0.23630555555555555,0.12293139671896797,0.27063114061181137,4,16.927236393558246,16.927236393558246,16.927236393558246,0.0
2582,51,9,0.37662280701754397,0.15584541620257455,0.17122801989476474,6,15.931058576918593,15.931058576918593,15.931058576918593,0.0
2583,51,10,0.29462301587301587,0.1716953899921162,0.33961270385537495,3,10.182503872314633,10.182503872314633,10.182503872314633,0.0
2584,51,11,0.18087353801169592,0.1953068952737089,1.1659638482705168,2,11.05744943116374,11.05744943116374,4.7417634121183685,0.5711702376178697
2585,51,12,0.20531400966183574,0.11557455637789263,0.3168745070357555,4,19.482352941176472,19.482352941176472,19.482352941176472,0.0
2586,51,13,0.15140646976090008,0.06658232054154972,0.19338776202145344,6,39.6284254528565,39.6284254528565,39.6284254528565,0.0
2587,51,14,0.1377148846960168,0.1869025829223745,1.8419118449498766,2,14.522758410717,14.522758410717,3.942305504613388,0.7285429259978474
2588,51,16,0.2837301587301587,0.07028196317061779,0.061358787081864,17,59.91608391608392,59.91608391608392,59.91608391608392,0.0
2589,51,17,0.5905555555555556,0.5331964041043359,0.8151788529891822,2,3.386641580432737,1.8878119616139317,16.436073779851103,0.0
2590,51,18,0.18996658312447784,0.18390572325466553,0.9372081732803754,2,10.528167465587758,5.440625729963372,162.22717461286916,0.0
2591,51,19,0.2712606837606838,0.15808068745006823,0.33961270385537495,3,11.05947223316266,11.05947223316266,11.05947223316266,0.0
2592,51,20,0.146062091503268,0.12864460055954294,0.775725548907594,2,13.692806801655665,7.857698942435981,53.19609802355874,0.0
2593,51,21,0.29334401709401703,0.17095003683798823,0.33961270385537495,3,10.226900244017921,10.226900244017921,10.226900244017921,0.0
2594,51,24,0.4981481481481482,0.4426162340656251,0.7894736460247924,2,4.014869888475836,2.2800284672190756,16.790600043967906,0.0
2595,51,25,0.3775,0.21999302915953958,0.33961270385537495,3,7.947019867549669,7.947019867549669,7.947019867549669,0.0
2596,51,26,0.2242543859649123,0.0653286544993331,0.08486439818309571,12,53.510659104244084,53.510659104244084,53.510659104244084,0.0
2597,51,27,0.23458333333333337,0.055193612642616637,0.055358375389671824,19,80.99467140319715,80.99467140319715,80.99467140319715,0.0
2598,51,28,0.47055555555555556,0.2742223630583223,0.33961270385537495,3,6.375442739079102,6.375442739079102,6.375442739079102,0.0
2599,51,29,0.2634967320261439,0.25036508949230996,0.9028114870086454,2,7.59022696266898,3.9999825370203155,74.09800177254688,0.0
2600,51,30,0.4797222222222222,0.27956435714387406,0.33961270385537495,3,6.253618992472496,6.253618992472496,6.253618992472496,0.0
2601,51,31,0.24349826388888893,0.3570073815856554,2.149624748226544,2,8.213610922961747,8.213610922961747,1.910475521306227,0.7674012636798568
2602,51,32,0.13439578264395785,0.09221909629448467,0.47083684683031135,3,22.322129020578114,22.322129020578114,22.322129020578114,0.0
2603,51,33,0.20348532494758909,0.14923055228058243,0.5378353016792345,2,9.828718609143595,7.7082977023083155,13.558403637831626,0.0
2604,51,34,0.24703703703703703,0.06152030512267336,0.06201729532535081,17,68.81559220389805,68.81559220389805,68.81559220389805,0.0
2605,51,35,0.2062365591397849,0.1183858742405528,0.3295098964618852,4,19.395203336809182,19.395203336809182,19.395203336809182,0.0
2606,51,36,0.09315972222222223,0.02813490337758144,0.09120832626587792,11,118.07677972418934,118.07677972418934,118.07677972418934,0.0
2607,51,37,0.32944444444444443,0.19198802986255623,0.33961270385537495,3,9.106239460370995,9.106239460370995,9.106239460370995,0.0
2608,51,38,1.817222222222222,1.7838732740933956,0.9636335673985212,2,1.1005808621216755,0.5606777977136939,29.70296874090564,0.0
2609,51,39,0.14860632183908049,0.23522526456648032,2.505493966181383,2,13.458377646717585,13.458377646717585,2.6857733102485706,0.8004385535351942
2610,51,40,0.17562962962962964,0.0693383634215238,0.15586607629338128,7,39.856600590468155,39.856600590468155,39.856600590468155,0.0
2611,51,41,0.2822222222222222,0.10341778736583764,0.13427899098445256,8,28.34645669291339,28.34645669291339,28.34645669291339,0.0
2612,51,42,0.32982638888888893,0.19221061294945424,0.33961270385537495,3,9.0956942836088,9.0956942836088,9.0956942836088,0.0
2613,51,43,0.3433333333333333,0.08524565084304488,0.06164708161833242,17,49.51456310679612,49.51456310679612,49.51456310679612,0.0
2614,51,45,0.1752529021558873,0.13330082315624409,0.5785424434260058,2,11.412079203236257,8.172855070140786,18.904792548766405,0.0
2615,51,46,0.4610714285714286,0.26869536484859563,0.33961270385537495,3,6.506584043377227,6.506584043377227,6.506584043377227,0.0
2616,51,47,0.30570422535211256,0.6416819465489619,4.405921535931092,2,6.542271366044693,6.542271366044693,0.7424407485121194,0.88651636305313
2617,51,48,0.1343410852713178,0.30491551815943463,5.151590698602227,2,14.887478361223316,14.887478361223316,1.4449399449826936,0.9029425998195734
2618,51,49,0.1828153153153152,0.11062792890047277,0.3661882561264514,3,16.410003695946788,16.410003695946788,16.410003695946788,0.0
2619,51,50,0.22873099415204665,0.25976269786325074,1.2897440623240464,2,8.743895891391615,8.743895891391615,3.3897794712989824,0.6123261857867923
2620,51,51,0.16529310344827586,0.23745911897116093,2.063802986859234,2,12.09971836862418,12.09971836862418,2.9314131352813733,0.7577288126901507
2621,51,52,0.72,0.4195893536287907,0.33961270385537495,3,4.166666666666667,4.166666666666667,4.166666666666667,0.0
2622,51,53,0.26577777777777783,0.15488545275926968,0.33961270385537495,3,11.287625418060198,11.287625418060198,11.287625418060198,0.0
