,hour,start_cell,end_cell,duration_hr
824,6,9,6,0.318991963661775
825,6,9,7,0.1826601998824219
826,6,9,8,0.2001901263212169
827,6,9,9,0.10110193127664914
828,6,9,10,0.3293965211217607
829,6,9,11,0.15388741916519666
830,6,9,12,0.11972283836516767
831,6,9,13,0.290308102862688
832,6,9,14,0.20602201257861633
833,6,10,0,0.24518062076160665
834,6,10,1,0.4436256038647343
835,6,10,2,0.3160218253968254
836,6,10,4,0.35237809752198246
837,6,10,5,0.5444166666666667
838,6,10,6,0.3778506375227688
839,6,10,7,0.22135860159224643
840,6,10,8,0.5042836257309941
841,6,10,9,0.3858991228070172
842,6,10,10,0.11541939258550077
843,6,10,11,0.3965888888888888
844,6,10,12,0.2768418505613628
845,6,10,13,0.17685290404040405
846,6,10,14,0.4795740740740741
847,6,11,0,0.22826658814291342
848,6,11,1,0.14561286493764192
849,6,11,2,0.13291835175698768
850,6,11,3,0.3177473363774734
851,6,11,4,0.486484375
852,6,11,5,0.17984458259325017
853,6,11,6,0.18478700474668225
854,6,11,7,0.2189471862191199
855,6,11,8,0.20810016494227015
856,6,11,9,0.14692443393145788
857,6,11,10,0.3355017701525053
858,6,11,11,0.0738727092620107
859,6,11,12,0.1813968278894473
860,6,11,13,0.2817361111111113
861,6,11,14,0.14135229181665465
862,6,12,0,0.2571767381416503
863,6,12,1,0.1841828793774321
864,6,12,2,0.13182534398579682
865,6,12,3,0.4067638888888891
866,6,12,4,0.4659395424836601
867,6,12,5,0.49129774305555557
868,6,12,6,0.3278170859538785
869,6,12,7,0.1055796204620462
870,6,12,8,0.2768574074074077
871,6,12,9,0.1235319214241872
872,6,12,10,0.24968823877068558
873,6,12,11,0.2377992396369879
874,6,12,12,0.08645569515072966
875,6,12,13,0.18838439542483656
876,6,12,14,0.2508608815426997
877,6,13,0,0.1431007226738935
878,6,13,1,0.27868205128205115
879,6,13,2,0.18938888888888888
880,6,13,3,0.533449074074074
881,6,13,4,0.27278594771241826
882,6,13,5,0.4096141975308642
883,6,13,6,0.2985462962962963
884,6,13,7,0.09706821551186026
885,6,13,8,0.3606944444444444
886,6,13,9,0.24092921473385925
887,6,13,10,0.10208984231756496
888,6,13,11,0.31547705314009655
889,6,13,12,0.15834795321637438
890,6,13,13,0.171036890064668
891,6,13,14,0.3468287037037037
892,6,14,0,0.27768462059620586
893,6,14,1,0.12901604711239523
894,6,14,2,0.22370864009477878
895,6,14,3,0.21968919968919978
896,6,14,4,0.6142094017094016
897,6,14,5,0.1581369598765431
898,6,14,6,0.2641977581410567
899,6,14,7,0.28524488774488765
900,6,14,8,0.13810134972282487
901,6,14,9,0.1791193415637865
902,6,14,10,0.38386318033609235
903,6,14,11,0.11871981776765367
904,6,14,12,0.22304990740740774
905,6,14,13,0.36567251461988315
906,6,14,14,0.08849210719530111
907,7,0,0,0.12282256527539576
908,7,0,1,0.2815000000000003
909,7,0,2,0.13980408207814896
910,7,0,3,0.46805555555555545
911,7,0,4,0.4494076797385621
912,7,0,5,0.33254115226337444
913,7,0,6,0.16572877901825284
914,7,0,7,0.14975642701525055
915,7,0,8,0.4325193798449613
916,7,0,9,0.2522529179930269
917,7,0,10,0.1635334635808036
918,7,0,11,0.24754042288557215
919,7,0,12,0.19577827827827812
920,7,0,13,0.12780742821473146
921,7,0,14,0.3427396514161221
922,7,1,0,0.3565797362110312
923,7,1,1,0.100985088607871
924,7,1,2,0.21057623585467536
925,7,1,3,0.31983965672990056
926,7,1,4,0.6516760828625238
927,7,1,5,0.335990937746257
928,7,1,6,0.3478250849102377
929,7,1,7,0.2524636510500807
930,7,1,8,0.1430633539210182
931,7,1,9,0.12471844365073304
932,7,1,10,0.40450487701441895
933,7,1,11,0.14839119619294813
934,7,1,12,0.17671302688605076
935,7,1,13,0.3850392512077295
936,7,1,14,0.15018397840968928
937,7,2,0,0.1458022747156607
938,7,2,1,0.18742437093582115
939,7,2,2,0.0869432973923683
940,7,2,3,0.4191919191919191
941,7,2,4,0.43982928240740704
942,7,2,5,0.27869341563786004
943,7,2,6,0.17892561205273053
944,7,2,7,0.1314405733417031
945,7,2,8,0.28289961013645226
946,7,2,9,0.15117141778365129
947,7,2,10,0.25254538495188106
948,7,2,11,0.1363957927225471
949,7,2,12,0.11572104474416595
950,7,2,13,0.1903434959349594
951,7,2,14,0.2557485875706213
952,7,3,0,0.46910997732426307
953,7,3,1,0.19983599835998356
954,7,3,2,0.33493961352657003
955,7,3,3,0.12051576369758193
956,7,3,4,0.7817592592592592
957,7,3,5,0.2354650436953808
958,7,3,6,0.3942687074829932
959,7,3,7,0.4153373015873016
960,7,3,8,0.15183577405857743
961,7,3,9,0.25852341269841267
962,7,3,10,0.5846296296296296
963,7,3,11,0.24368534482758614
964,7,3,12,0.3292708333333331
965,7,3,13,0.4106666666666666
966,7,3,14,0.15890619848334972
967,7,4,0,0.4927314814814814
968,7,4,1,0.356
969,7,4,2,0.37070261437908486
970,7,4,4,0.43059027777777775
971,7,4,5,0.7763888888888888
972,7,4,6,0.6031944444444445
973,7,4,7,0.3395707070707071
974,7,4,8,0.600486111111111
975,7,4,9,0.45218749999999996
976,7,4,10,0.2489188034188034
977,7,4,11,0.44703703703703707
978,7,4,12,0.45876388888888886
979,7,4,13,0.32023809523809516
980,7,4,14,0.7844444444444445
981,7,5,0,0.2554601677148848
982,7,5,1,0.22121688034188064
983,7,5,2,0.23141491653204097
984,7,5,3,0.29431481481481486
985,7,5,4,0.547091503267974
986,7,5,5,0.12224437627811856
987,7,5,6,0.20383834388185634
988,7,5,7,0.3101623931623933
989,7,5,8,0.2746126984126983
990,7,5,9,0.2521527777777773
991,7,5,10,0.37821123321123296
992,7,5,11,0.13452424955197115
993,7,5,12,0.306337656099904
994,7,5,13,0.3221316425120774
995,7,5,14,0.16696852425180617
996,7,6,0,0.11416605279312467
997,7,6,1,0.2546901205450734
998,7,6,2,0.14104500115982352
999,7,6,3,0.44987654320987647
1000,7,6,4,0.45894444444444443
1001,7,6,5,0.2240594541910332
1002,7,6,6,0.10387071808331655
1003,7,6,7,0.2277704463994787
1004,7,6,8,0.3459555555555557
1005,7,6,9,0.23786647992530374
1006,7,6,10,0.22721159297052176
1007,7,6,11,0.16120692992644195
1008,7,6,12,0.21792624521072787
1009,7,6,13,0.1775462962962963
1010,7,6,14,0.2196913580246913
1011,7,7,0,0.16079179408766545
1012,7,7,1,0.243578963230862
1013,7,7,2,0.1348834475345961
1014,7,7,3,0.46854700854700854
1015,7,7,4,0.34184869976359344
1016,7,7,5,0.41005050505050505
1017,7,7,6,0.28642870370370344
1018,7,7,7,0.11092405746553735
1019,7,7,8,0.33329331450094146
1020,7,7,9,0.18331428354584012
1021,7,7,10,0.17736753657572135
1022,7,7,11,0.24834656084656076
1023,7,7,12,0.11556981127573807
1024,7,7,13,0.11883225458468169
1025,7,7,14,0.34986312399355873
1026,7,8,0,0.46048500881834226
1027,7,8,1,0.11575476154955486
1028,7,8,2,0.27840439276485807
1029,7,8,3,0.1682052110249785
1030,7,8,4,0.7202083333333332
1031,7,8,5,0.3810664112388251
1032,7,8,6,0.42053003533568883
1033,7,8,7,0.2957968708565367
1034,7,8,8,0.09980711087853934
1035,7,8,9,0.1665285316631866
1036,7,8,10,0.4688107638888886
1037,7,8,11,0.22083044840092309
1038,7,8,12,0.23373093681917215
1039,7,8,13,0.4112678062678063
1040,7,8,14,0.15944876020087895
1041,7,9,0,0.41086202399582705
1042,7,9,1,0.12313468610454423
1043,7,9,2,0.17840230031406532
1044,7,9,3,0.36452380952380947
1045,7,9,4,0.6608231396534149
1046,7,9,5,0.38094173441734436
1047,7,9,6,0.31557854406130287
1048,7,9,7,0.2093838519848397
1049,7,9,8,0.21694626394953895
1050,7,9,9,0.11568399518652235
1051,7,9,10,0.3648269841269841
1052,7,9,11,0.17389939024390255
1053,7,9,12,0.14069992826200892
1054,7,9,13,0.36375280583613895
1055,7,9,14,0.22633247643530433
1056,7,10,0,0.2586527106816961
1057,7,10,1,0.4610871056241424
1058,7,10,2,0.33166431261770224
1059,7,10,3,0.8282638888888889
1060,7,10,4,0.29852729885057483
1061,7,10,5,0.5828571428571429
1062,7,10,6,0.3604818594104308
1063,7,10,7,0.2376027304676939
1064,7,10,8,0.5688148148148149
1065,7,10,9,0.3816343390804598
1066,7,10,10,0.09074157641395908
1067,7,10,11,0.4564327485380117
1068,7,10,12,0.29248621450234363
1069,7,10,13,0.19540094339622643
1070,7,10,14,0.5158730158730159
1071,7,11,0,0.23073435054773103
1072,7,11,1,0.14147225834416988
1073,7,11,2,0.13539467016768014
1074,7,11,3,0.329742714025501
1075,7,11,4,0.5588759689922481
1076,7,11,5,0.2091916734252502
1077,7,11,6,0.19087505348737693
1078,7,11,7,0.2256431690221763
1079,7,11,8,0.21854506604506616
1080,7,11,9,0.1477520086349861
1081,7,11,10,0.348442028985507
1082,7,11,11,0.08364139590854398
1083,7,11,12,0.18754442258447332
1084,7,11,13,0.3024012345679012
1085,7,11,14,0.15178079786486864
1086,7,12,0,0.3280788177339901
1087,7,12,1,0.19496146572104017
1088,7,12,2,0.14311529271206697
1089,7,12,3,0.4506423611111111
1090,7,12,4,0.5120011947431302
1091,7,12,5,0.49254629629629626
1092,7,12,6,0.34852141203703707
1093,7,12,7,0.116923289183223
1094,7,12,8,0.30855985449735457
1095,7,12,9,0.13972458941456897
1096,7,12,10,0.27009293680297386
1097,7,12,11,0.25330002834467114
1098,7,12,12,0.11099355407160083
1099,7,12,13,0.2078041946845981
1100,7,12,14,0.30369385342789595
1101,7,13,0,0.13404236111111112
1102,7,13,1,0.31596978557504873
1103,7,13,2,0.20018485211830536
1104,7,13,3,0.517962962962963
1105,7,13,4,0.34633156966490314
1106,7,13,5,0.4714629629629629
1107,7,13,6,0.28200468540829987
1108,7,13,7,0.10281700015158417
1109,7,13,8,0.36694444444444446
1110,7,13,9,0.24598690651003394
1111,7,13,10,0.10976285108638044
1112,7,13,11,0.29835470085470095
1113,7,13,12,0.16102151443658025
1114,7,13,13,0.18749107541276208
1115,7,13,14,0.4572222222222222
1116,7,14,0,0.3049098532494758
1117,7,14,1,0.1320054397231754
1118,7,14,2,0.22877093264882054
1119,7,14,3,0.22730605605605606
1120,7,14,4,0.5894855967078191
1121,7,14,5,0.17270306513409964
1122,7,14,6,0.2646136731391588
1123,7,14,7,0.30026445510258437
1124,7,14,8,0.1513295346628681
1125,7,14,9,0.18646735051288396
1126,7,14,10,0.4002564102564102
1127,7,14,11,0.12494489181714678
1128,7,14,12,0.2431910675381262
1129,7,14,13,0.3774659863945579
1130,7,14,14,0.10477745691235786
1131,8,0,0,0.14849447661947687
1132,8,0,1,0.3215454331450095
1133,8,0,2,0.1471362309776943
1134,8,0,3,0.5385277777777777
1135,8,0,4,0.5203802367941714
1136,8,0,5,0.3394128787878787
1137,8,0,6,0.1790457203615097
1138,8,0,7,0.16852995979209565
1139,8,0,8,0.42517361111111124
1140,8,0,9,0.281325571895425
1141,8,0,10,0.1780495993069093
1142,8,0,11,0.2784816612729234
1143,8,0,12,0.23988034998945834
1144,8,0,13,0.16218861454046635
1145,8,0,14,0.35940476190476184
1146,8,1,0,0.44667934093789596
1147,8,1,1,0.11804387832025219
1148,8,1,2,0.2203805659592181
1149,8,1,3,0.3211873156342183
1150,8,1,4,0.7050283446712017
1151,8,1,5,0.38741405770411286
1152,8,1,6,0.3716233766233767
1153,8,1,7,0.2873186728395064
1154,8,1,8,0.1428885634836115
1155,8,1,9,0.14238194363003806
1156,8,1,10,0.4353247261345853
1157,8,1,11,0.1780129445365764
1158,8,1,12,0.21175664251207715
1159,8,1,13,0.4678153935185185
1160,8,1,14,0.17177620359438553
1161,8,2,0,0.16626351153958543
1162,8,2,1,0.20536386663928236
1163,8,2,2,0.10371460652216385
1164,8,2,3,0.46313417190775685
1165,8,2,4,0.528130268199234
1166,8,2,5,0.3113457635717909
1167,8,2,6,0.18795193312434674
1168,8,2,7,0.14456493588528854
1169,8,2,8,0.3199964985994396
1170,8,2,9,0.1668070536993183
1171,8,2,10,0.2983186101295642
1172,8,2,11,0.1450126550240447
1173,8,2,12,0.13386181805641775
1174,8,2,13,0.2116818764008964
1175,8,2,14,0.27246754227053127
1176,8,3,0,0.4883719135802471
1177,8,3,1,0.2306431261770244
1178,8,3,2,0.3419607843137255
1179,8,3,3,0.1390578324225865
1180,8,3,4,0.7794444444444445
1181,8,3,5,0.245777378097522
1182,8,3,6,0.42588319088319093
1183,8,3,7,0.49853174603174594
1184,8,3,8,0.17090537000654862
1185,8,3,9,0.27987589776087873
1186,8,3,10,0.6239197530864199
1187,8,3,11,0.2594283154121863
1188,8,3,12,0.3578297101449276
1189,8,3,13,0.5041666666666667
1190,8,3,14,0.1736801446416831
1191,8,4,0,0.41291111111111106
1192,8,4,1,0.6166414141414142
1193,8,4,2,0.538263888888889
1194,8,4,4,0.4296518518518519
1195,8,4,5,0.48333333333333334
1196,8,4,7,0.3090945165945166
1197,8,4,8,0.7215972222222222
1198,8,4,9,0.6381333333333332
1199,8,4,10,0.2656738683127573
1200,8,4,11,0.5491666666666667
1201,8,4,12,0.4459974747474748
1202,8,4,13,0.41824845679012346
1203,8,4,14,0.6926388888888888
1204,8,5,0,0.2699175347222223
1205,8,5,1,0.2423669250645995
1206,8,5,2,0.23736720018557175
1207,8,5,3,0.3066351010101009
1208,8,5,4,0.5604298941798941
1209,8,5,5,0.13868501784917436
1210,8,5,6,0.21248608327766658
1211,8,5,7,0.3238404689092762
1212,8,5,8,0.2982231533209188
1213,8,5,9,0.28190804353972315
1214,8,5,10,0.3977681992337166
1215,8,5,11,0.1455626628760956
1216,8,5,12,0.3393353994490356
1217,8,5,13,0.38471751412429384
1218,8,5,14,0.17267164570230611
1219,8,6,0,0.12359725601513931
1220,8,6,1,0.2869039499857913
1221,8,6,2,0.15148369753728766
1222,8,6,3,0.4165277777777777
1223,8,6,4,0.4813078703703703
1224,8,6,5,0.20924977231329683
1225,8,6,6,0.10875442059379868
1226,8,6,7,0.25392454954954946
1227,8,6,8,0.3414152046783625
1228,8,6,9,0.2660970133667501
1229,8,6,10,0.25470707070707066
1230,8,6,11,0.16232182244279011
1231,8,6,12,0.23982130219391368
1232,8,6,13,0.2070736434108527
1233,8,6,14,0.2378726287262872
1234,8,7,0,0.18031920600858378
1235,8,7,1,0.2730162545787545
1236,8,7,2,0.1470734564016504
1237,8,7,3,0.552962962962963
1238,8,7,4,0.4414911383776417
1239,8,7,5,0.4612088477366254
1240,8,7,6,0.2816990975747321
1241,8,7,7,0.12819024478041782
1242,8,7,8,0.3737782694198624
1243,8,7,9,0.20948665991219168
1244,8,7,10,0.20432098765432105
1245,8,7,11,0.2580981813015063
1246,8,7,12,0.1312942768286279
1247,8,7,13,0.14288369916624125
1248,8,7,14,0.38803571428571426
1249,8,8,0,0.48888468013467995
1250,8,8,1,0.1249473781145577
1251,8,8,2,0.2979392361111113
1252,8,8,3,0.21556989247311828
1253,8,8,4,0.7625505050505048
1254,8,8,5,0.4099949031600409
1255,8,8,6,0.4470980126467931
1256,8,8,7,0.3735218253968254
1257,8,8,8,0.13890659220324128
1258,8,8,9,0.1854238345248735
1259,8,8,10,0.4953615520282187
1260,8,8,11,0.2566282578875174
1261,8,8,12,0.2778361462728547
1262,8,8,13,0.48211257309941513
1263,8,8,14,0.17724446337308328
1264,8,9,0,0.4622270615563294
1265,8,9,1,0.14232336870696702
1266,8,9,2,0.20886204295349636
1267,8,9,3,0.40595029239766073
1268,8,9,4,0.6713343037360505
1269,8,9,5,0.42378318584070784
1270,8,9,6,0.3364891975308643
1271,8,9,7,0.26117454728370226
1272,8,9,8,0.24132158590308386
1273,8,9,9,0.14686189509930492
1274,8,9,10,0.4152026554856742
1275,8,9,11,0.18628966099650138
1276,8,9,12,0.17771667968604699
1277,8,9,13,0.4184716410971642
1278,8,9,14,0.24438719750195131
1279,8,10,0,0.2783821887213845
1280,8,10,1,0.48351449275362324
1281,8,10,2,0.3723197399527187
1282,8,10,4,0.3916391184573004
1283,8,10,5,0.5797685185185185
1284,8,10,6,0.41824652777777765
1285,8,10,7,0.25251851851851864
1286,8,10,8,0.5539583333333333
1287,8,10,9,0.4640857142857145
1288,8,10,10,0.11391865079365104
1289,8,10,11,0.46265503875968994
1290,8,10,12,0.32640370370370414
1291,8,10,13,0.18768800813008138
1292,8,10,14,0.48149305555555555
1293,8,11,0,0.2349905913978493
1294,8,11,1,0.15018129171574393
1295,8,11,2,0.14133507928330183
1296,8,11,3,0.3325
1297,8,11,4,0.6309947447447447
1298,8,11,5,0.2178472222222222
1299,8,11,6,0.18850180041152284
1300,8,11,7,0.2551780026231966
1301,8,11,8,0.24779990167158322
1302,8,11,9,0.15783430472883625
1303,8,11,10,0.37990468409586076
1304,8,11,11,0.09689913634939815
1305,8,11,12,0.20333082376560652
1306,8,11,13,0.3422927689594354
1307,8,11,14,0.15014894342194965
1308,8,12,0,0.38804461942257207
1309,8,12,1,0.2235725787899702
1310,8,12,2,0.14255113773904618
1311,8,12,3,0.44346153846153846
1312,8,12,4,0.5847883597883592
1313,8,12,5,0.5666071428571429
1314,8,12,6,0.36916666666666653
1315,8,12,7,0.1509154419951012
1316,8,12,8,0.3580268719806762
1317,8,12,9,0.17696782824327864
1318,8,12,10,0.3021223674655047
1319,8,12,11,0.2625733264320219
1320,8,12,12,0.14964224286205718
1321,8,12,13,0.3128520265548567
1322,8,12,14,0.3573032407407409
1323,8,13,0,0.16186208445642408
1324,8,13,1,0.34541304347826085
1325,8,13,2,0.2159045326915362
1326,8,13,3,0.5819444444444445
1327,8,13,4,0.3696534391534391
1328,8,13,5,0.4121581196581197
1329,8,13,6,0.24502160493827158
1330,8,13,7,0.1303959744168548
1331,8,13,8,0.48673611111111115
1332,8,13,9,0.2948333333333336
1333,8,13,10,0.12210890960890966
1334,8,13,11,0.37106701940035275
1335,8,13,12,0.1971885064412238
1336,8,13,13,0.23937043444828912
1337,8,13,14,0.4125584795321638
1338,8,14,0,0.3266572504708098
1339,8,14,1,0.13805226824457595
1340,8,14,2,0.23906976744186048
1341,8,14,3,0.24317413905133203
1342,8,14,4,0.6938174603174603
1343,8,14,5,0.19817514553277657
1344,8,14,6,0.2846783625730995
1345,8,14,7,0.3361203703703702
1346,8,14,8,0.1595341092080222
1347,8,14,9,0.210075383250982
1348,8,14,10,0.4912179487179487
1349,8,14,11,0.12907231657231652
1350,8,14,12,0.2725793650793655
1351,8,14,13,0.4829700854700855
1352,8,14,14,0.13044550698239227
1353,9,0,0,0.1631627510273707
1354,9,0,1,0.3367034700315459
1355,9,0,2,0.1624937390433258
1356,9,0,3,0.5734313725490195
1357,9,0,4,0.5283055555555556
1358,9,0,5,0.3604732510288065
1359,9,0,6,0.1739974747474749
1360,9,0,7,0.17313252012281133
1361,9,0,8,0.4482954545454545
1362,9,0,9,0.30873407407407416
1363,9,0,10,0.2023797947055645
1364,9,0,11,0.2882777777777779
1365,9,0,12,0.27587345679012326
1366,9,0,13,0.1868065134099617
1367,9,0,14,0.3650533108866442
1368,9,1,0,0.46749833166499843
1369,9,1,1,0.13917873043526321
1370,9,1,2,0.24502410901467492
1371,9,1,3,0.36633233532934156
1372,9,1,4,0.7226747522170057
1373,9,1,5,0.3840219421101773
1374,9,1,6,0.37455013550135524
1375,9,1,7,0.30114578570339895
1376,9,1,8,0.1557372827572743
1377,9,1,9,0.15417756221003764
1378,9,1,10,0.46283730158730163
1379,9,1,11,0.18050843621399207
1380,9,1,12,0.22558912179750687
1381,9,1,13,0.4901078748651565
1382,9,1,14,0.17809004739336493
1383,9,2,0,0.17544910453216375
1384,9,2,1,0.22345215876570848
1385,9,2,2,0.1164668483197092
1386,9,2,3,0.4633442265795209
1387,9,2,4,0.5667657906869528
1388,9,2,5,0.30235153256705005
1389,9,2,6,0.19550909450375636
1390,9,2,7,0.15756285889502122
1391,9,2,8,0.3437527964205817
1392,9,2,9,0.17202539275159445
1393,9,2,10,0.3117847222222224
1394,9,2,11,0.144003163432146
1395,9,2,12,0.14464128505502316
1396,9,2,13,0.27672237697307334
1397,9,2,14,0.25715203900709227
1398,9,3,0,0.557148148148148
1399,9,3,1,0.23035564716660104
1400,9,3,2,0.36750233426704015
1401,9,3,3,0.16342921024708218
1402,9,3,4,0.7721296296296296
1403,9,3,5,0.27008641975308634
1404,9,3,6,0.4072222222222222
1405,9,3,7,0.4273402777777777
1406,9,3,8,0.17990768094534715
1407,9,3,9,0.30158955351056593
1408,9,3,10,0.682876984126984
1409,9,3,11,0.2574920255183413
1410,9,3,12,0.37734223300970876
1411,9,3,13,0.46728758169934637
1412,9,3,14,0.2007148051192554
1413,9,4,0,0.4937205387205389
1414,9,4,1,0.623671497584541
1415,9,4,2,0.47901709401709386
1416,9,4,4,0.3277047720797723
1417,9,4,5,0.7311419753086419
1418,9,4,6,0.531875
1419,9,4,7,0.33245735867446413
1420,9,4,8,0.8047222222222221
1421,9,4,9,0.5739039039039041
1422,9,4,10,0.26619528619528615
1423,9,4,11,0.6190895061728395
1424,9,4,12,0.5044722222222222
1425,9,4,13,0.4584517304189437
1426,9,4,14,0.5652777777777778
1427,9,5,0,0.2945555555555555
1428,9,5,1,0.265654058313633
1429,9,5,2,0.24735339506172843
1430,9,5,3,0.28433278867102396
1431,9,5,4,0.6909972677595632
1432,9,5,5,0.14401411657559182
1433,9,5,6,0.22642948717948752
1434,9,5,7,0.37610908353609085
1435,9,5,8,0.3354542664211171
1436,9,5,9,0.3051991150442481
1437,9,5,10,0.4447723132969034
1438,9,5,11,0.16486040128714752
1439,9,5,12,0.3640328199486614
1440,9,5,13,0.422911877394636
1441,9,5,14,0.2047144522144524
1442,9,6,0,0.13531457139647224
1443,9,6,1,0.2965772128060262
1444,9,6,2,0.16024001192605808
1445,9,6,3,0.42032222222222226
1446,9,6,4,0.5640601851851853
1447,9,6,5,0.24818318318318316
1448,9,6,6,0.12902862985685054
1449,9,6,7,0.26584022038567484
1450,9,6,8,0.3516571699905034
1451,9,6,9,0.27394434628975284
1452,9,6,10,0.31458482676224603
1453,9,6,11,0.169870491406439
1454,9,6,12,0.2696519607843137
1455,9,6,13,0.2265866290018832
1456,9,6,14,0.2637393939393939
1457,9,7,0,0.1930346287992029
1458,9,7,1,0.3017082992082992
1459,9,7,2,0.15256575825367746
1460,9,7,3,0.6073194444444444
1461,9,7,4,0.4799001094690753
1462,9,7,5,0.4366379310344831
1463,9,7,6,0.301727115716753
1464,9,7,7,0.1355565012552016
1465,9,7,8,0.3830733618233618
1466,9,7,9,0.23544275941854043
1467,9,7,10,0.22006134051466192
1468,9,7,11,0.2815986142044047
1469,9,7,12,0.1485458223183528
1470,9,7,13,0.1511111111111112
1471,9,7,14,0.40309356725146206
1472,9,8,0,0.5177572016460905
1473,9,8,1,0.136540872306623
1474,9,8,2,0.3374172374429226
1475,9,8,3,0.2416135953026198
1476,9,8,4,0.7445901639344265
1477,9,8,5,0.4257175925925926
1478,9,8,6,0.43666666666666654
1479,9,8,7,0.377764390896921
1480,9,8,8,0.14873534798534796
1481,9,8,9,0.20070932848736586
1482,9,8,10,0.5679123263888889
1483,9,8,11,0.2538529014844804
1484,9,8,12,0.2929411383378709
1485,9,8,13,0.5366985428051001
1486,9,8,14,0.17202799650043735
1487,9,9,0,0.4403764204545453
1488,9,9,1,0.1551489609838849
1489,9,9,2,0.1914391979301428
1490,9,9,3,0.42556712962962945
1491,9,9,4,0.6587345679012353
1492,9,9,5,0.4416886490807355
1493,9,9,6,0.39439950980392147
1494,9,9,7,0.2579246133409241
1495,9,9,8,0.25326998961578395
1496,9,9,9,0.1636885067479329
1497,9,9,10,0.42711917562723994
1498,9,9,11,0.18514322916666648
1499,9,9,12,0.18429763917901834
1500,9,9,13,0.486051945447252
1501,9,9,14,0.2571203399122806
1502,9,10,0,0.2891130604288498
1503,9,10,1,0.5095105820105817
1504,9,10,2,0.3598175787728027
1505,9,10,3,0.8977777777777778
1506,9,10,4,0.39147653000594185
1507,9,10,5,0.6074999999999999
1508,9,10,6,0.3818750000000001
1509,9,10,7,0.2651265736179532
1510,9,10,8,0.565224358974359
1511,9,10,9,0.45647745571658604
1512,9,10,10,0.12440589457567808
1513,9,10,11,0.49572104018912516
1514,9,10,12,0.34470568783068767
1515,9,10,13,0.2206738913801694
1516,9,10,14,0.5504861111111111
1517,9,11,0,0.26988936304725786
1518,9,11,1,0.15777665317138992
1519,9,11,2,0.1547386545496113
1520,9,11,3,0.3252879714576962
1521,9,11,4,0.6833310931899642
1522,9,11,5,0.2149622531939607
1523,9,11,6,0.19868380062305274
1524,9,11,7,0.2689771676834906
1525,9,11,8,0.26253109452736323
1526,9,11,9,0.16771374130680955
1527,9,11,10,0.42440230961298375
1528,9,11,11,0.11807552329241419
1529,9,11,12,0.22245580426161177
1530,9,11,13,0.3417281746031747
1531,9,11,14,0.16504588293650818
1532,9,12,0,0.38042973286875714
1533,9,12,1,0.22815642601126487
1534,9,12,2,0.1655555555555555
1535,9,12,3,0.4883641975308642
1536,9,12,4,0.6143531746031746
1537,9,12,5,0.46740240240240244
1538,9,12,6,0.3750047892720306
1539,9,12,7,0.17231448341684577
1540,9,12,8,0.3625498256103635
1541,9,12,9,0.19125829750320564
1542,9,12,10,0.35780694444444433
1543,9,12,11,0.26207629629629625
1544,9,12,12,0.1705941048143189
1545,9,12,13,0.33077237896203454
1546,9,12,14,0.3753605200945627
1547,9,13,0,0.17069163545568036
1548,9,13,1,0.3798419540229883
1549,9,13,2,0.205204475308642
1550,9,13,3,0.6238888888888888
1551,9,13,4,0.4426797385620916
1552,9,13,5,0.39793981481481483
1553,9,13,6,0.3077102102102102
1554,9,13,7,0.14305320399764843
1555,9,13,8,0.4513095238095238
1556,9,13,9,0.3339732447171098
1557,9,13,10,0.13546407585470074
1558,9,13,11,0.3588596491228072
1559,9,13,12,0.22376378286683613
1560,9,13,13,0.2757738654147103
1561,9,13,14,0.43996527777777783
1562,9,14,0,0.3387093367131385
1563,9,14,1,0.14822969072969036
1564,9,14,2,0.24253303773256848
1565,9,14,3,0.25315573770491795
1566,9,14,4,0.7293939393939394
1567,9,14,5,0.19890877192982487
1568,9,14,6,0.295611290902553
1569,9,14,7,0.363405118601748
1570,9,14,8,0.16533237341012721
1571,9,14,9,0.21627330852792742
1572,9,14,10,0.5028180354267311
1573,9,14,11,0.1405163659666767
1574,9,14,12,0.29697096594081496
1575,9,14,13,0.5400099206349206
1576,9,14,14,0.15691701211086728
1577,10,0,0,0.1787960609911054
1578,10,0,1,0.3861611409796897
1579,10,0,2,0.1653314673989578
1580,10,0,3,0.5886645299145299
1581,10,0,4,0.5368401592719
1582,10,0,5,0.38386039886039863
1583,10,0,6,0.1881279650436954
1584,10,0,7,0.19037285607755408
1585,10,0,8,0.49181442080378257
1586,10,0,9,0.33568340455840434
1587,10,0,10,0.22398011311804414
1588,10,0,11,0.27235301175905935
1589,10,0,12,0.29136967880743847
1590,10,0,13,0.18352970119878342
1591,10,0,14,0.38278722600151166
1592,10,1,0,0.4414826958105647
1593,10,1,1,0.1408013295769077
1594,10,1,2,0.25778028644407935
1595,10,1,3,0.35682471264367804
1596,10,1,4,0.7469195492662476
1597,10,1,5,0.41211210317460334
1598,10,1,6,0.3936523297491041
1599,10,1,7,0.34100714941624016
1600,10,1,8,0.166076958936317
1601,10,1,9,0.16078009438424584
1602,10,1,10,0.512796193984039
1603,10,1,11,0.1822021634787592
1604,10,1,12,0.24490564174387702
1605,10,1,13,0.4993898592916062
1606,10,1,14,0.18329812846370455
1607,10,2,0,0.18131618492000348
1608,10,2,1,0.2294824998660022
1609,10,2,2,0.11892344430397529
1610,10,2,3,0.5219716775599128
1611,10,2,4,0.5838830285982181
1612,10,2,5,0.33778104575163415
