Unnamed: 0,hour,start,end_cell,hourly_demand
41036,11.0,150,8,0.0192307692307692
41037,11.0,150,9,0.0096153846153846
41072,11.0,152,0,0.0288461538461538
41073,11.0,152,1,0.0096153846153846
41074,11.0,152,3,0.0096153846153846
41075,11.0,152,4,0.0384615384615384
41076,11.0,152,6,0.0288461538461538
41106,11.0,153,0,0.0673076923076923
41107,11.0,153,1,0.0384615384615384
41108,11.0,153,3,0.0576923076923076
41109,11.0,153,4,0.0288461538461538
41110,11.0,153,5,0.0288461538461538
41111,11.0,153,6,0.0096153846153846
41112,11.0,153,7,0.0673076923076923
41113,11.0,153,8,0.0096153846153846
41153,11.0,154,0,0.0192307692307692
41154,11.0,154,4,0.0096153846153846
41155,11.0,154,6,0.0096153846153846
41156,11.0,154,7,0.0096153846153846
41172,11.0,155,0,0.0096153846153846
41173,11.0,155,1,0.0192307692307692
41174,11.0,155,3,0.0192307692307692
41175,11.0,155,4,0.0096153846153846
41176,11.0,155,6,0.0288461538461538
41339,11.0,162,3,0.0096153846153846
41340,11.0,162,4,0.0096153846153846
41341,11.0,162,6,0.0192307692307692
41403,11.0,165,0,0.0865384615384615
41404,11.0,165,1,0.0769230769230769
41405,11.0,165,2,0.0288461538461538
41406,11.0,165,3,0.0096153846153846
41407,11.0,165,4,0.0096153846153846
41408,11.0,165,5,0.0096153846153846
41409,11.0,165,6,0.048076923076923
41410,11.0,165,7,0.0192307692307692
41411,11.0,165,9,0.0192307692307692
41482,11.0,167,0,0.0096153846153846
41483,11.0,167,1,0.048076923076923
41484,11.0,167,3,0.0096153846153846
41485,11.0,167,6,0.0384615384615384
41497,11.0,169,0,0.0096153846153846
41498,11.0,169,1,0.0384615384615384
41499,11.0,169,3,0.0096153846153846
41500,11.0,169,6,0.0192307692307692
41574,11.0,174,1,0.2307692307692307
41575,11.0,174,3,0.048076923076923
41576,11.0,174,6,0.3942307692307692
41577,11.0,174,8,0.0096153846153846
41578,11.0,174,9,0.0096153846153846
41996,11.0,191,4,0.0096153846153846
41997,11.0,191,8,0.0096153846153846
42100,11.0,198,0,0.0096153846153846
42101,11.0,198,1,0.048076923076923
42102,11.0,198,3,0.1634615384615384
42103,11.0,198,4,0.0192307692307692
42104,11.0,198,6,0.0384615384615384
42105,11.0,198,7,0.0096153846153846
42106,11.0,198,9,0.0192307692307692
42364,11.0,209,1,0.0096153846153846
42365,11.0,209,2,0.0096153846153846
42366,11.0,209,3,0.0096153846153846
42367,11.0,209,4,0.0576923076923076
42465,11.0,216,1,0.0288461538461538
42466,11.0,216,3,0.0096153846153846
42467,11.0,216,6,0.0288461538461538
42508,11.0,218,1,0.1153846153846153
42509,11.0,218,6,0.0192307692307692
42535,11.0,219,0,0.0288461538461538
42536,11.0,219,3,0.0096153846153846
42537,11.0,219,6,0.0192307692307692
42538,11.0,219,9,0.0096153846153846
42557,11.0,220,4,0.0384615384615384
42558,11.0,220,8,0.0096153846153846
42559,11.0,220,9,0.0096153846153846
43023,11.0,238,0,0.0096153846153846
43024,11.0,238,4,0.0192307692307692
43025,11.0,238,6,0.0288461538461538
43588,11.0,264,0,0.0096153846153846
43589,11.0,264,1,0.0384615384615384
43590,11.0,264,2,0.0192307692307692
43591,11.0,264,5,0.0096153846153846
43592,11.0,264,6,0.0096153846153846
43593,11.0,264,9,0.0384615384615384
43733,11.0,270,0,0.1346153846153846
43734,11.0,270,1,0.0096153846153846
43735,11.0,270,3,0.0096153846153846
43736,11.0,270,4,0.0192307692307692
43737,11.0,270,6,0.0288461538461538
43738,11.0,270,7,0.0673076923076923
43739,11.0,270,8,0.0096153846153846
43740,11.0,270,9,0.0096153846153846
43876,11.0,277,0,0.0096153846153846
43877,11.0,277,3,0.0288461538461538
43878,11.0,277,4,0.0192307692307692
43879,11.0,277,6,0.0096153846153846
43880,11.0,277,7,0.0288461538461538
44013,11.0,285,1,0.0865384615384615
44014,11.0,285,2,0.0096153846153846
44015,11.0,285,3,0.048076923076923
44016,11.0,285,6,0.2307692307692307
44017,11.0,285,7,0.0096153846153846
44125,12.0,0,1,0.0096153846153846
44126,12.0,0,3,0.0192307692307692
44127,12.0,0,4,0.0096153846153846
44128,12.0,0,6,0.0288461538461538
44149,12.0,1,0,0.0192307692307692
44150,12.0,1,3,0.0288461538461538
44151,12.0,1,4,0.0096153846153846
44152,12.0,1,6,0.0192307692307692
44153,12.0,1,7,0.0192307692307692
44154,12.0,1,9,0.0096153846153846
44206,12.0,3,1,0.0673076923076923
44207,12.0,3,2,0.0096153846153846
44208,12.0,3,3,0.0192307692307692
44209,12.0,3,6,0.0576923076923076
44210,12.0,3,8,0.0192307692307692
44398,12.0,11,0,0.0192307692307692
44399,12.0,11,1,0.0384615384615384
44400,12.0,11,6,0.0192307692307692
44401,12.0,11,8,0.0192307692307692
44422,12.0,12,1,0.0192307692307692
44423,12.0,12,3,0.0096153846153846
44424,12.0,12,4,0.0096153846153846
44425,12.0,12,6,0.0384615384615384
44470,12.0,14,9,0.0384615384615384
44581,12.0,18,0,0.0384615384615384
44582,12.0,18,1,0.0384615384615384
44583,12.0,18,3,0.0192307692307692
44584,12.0,18,4,0.0096153846153846
44585,12.0,18,6,0.0096153846153846
44586,12.0,18,7,0.0576923076923076
44587,12.0,18,9,0.0673076923076923
44889,12.0,28,0,0.0673076923076923
44890,12.0,28,1,0.048076923076923
44891,12.0,28,6,0.0384615384615384
44892,12.0,28,7,0.0096153846153846
44893,12.0,28,9,0.1442307692307692
45382,12.0,49,0,0.0865384615384615
45383,12.0,49,1,0.0192307692307692
45384,12.0,49,3,0.0288461538461538
45385,12.0,49,4,0.0576923076923076
45386,12.0,49,6,0.0096153846153846
45387,12.0,49,7,0.0288461538461538
45388,12.0,49,9,0.0096153846153846
45462,12.0,52,0,0.0096153846153846
45463,12.0,52,1,0.0384615384615384
45464,12.0,52,2,0.0096153846153846
45465,12.0,52,3,0.0384615384615384
45466,12.0,52,4,0.0096153846153846
45467,12.0,52,6,0.0288461538461538
45468,12.0,52,7,0.0096153846153846
45529,12.0,55,0,0.0096153846153846
45530,12.0,55,1,0.0192307692307692
45531,12.0,55,6,0.0096153846153846
45885,12.0,70,0,0.0096153846153846
45886,12.0,70,1,0.0769230769230769
45887,12.0,70,3,0.048076923076923
45888,12.0,70,4,0.0096153846153846
45889,12.0,70,5,0.0096153846153846
45890,12.0,70,6,0.0769230769230769
45891,12.0,70,7,0.0096153846153846
45918,12.0,71,0,0.0673076923076923
45919,12.0,71,1,0.0096153846153846
45920,12.0,71,5,0.0096153846153846
45921,12.0,71,9,0.0096153846153846
46156,12.0,82,2,0.0096153846153846
46157,12.0,82,3,0.048076923076923
46158,12.0,82,6,0.0576923076923076
46159,12.0,82,8,0.0192307692307692
46325,12.0,90,1,0.0769230769230769
46326,12.0,90,3,0.0384615384615384
46327,12.0,90,4,0.0096153846153846
46328,12.0,90,6,0.0576923076923076
46329,12.0,90,9,0.0096153846153846
46496,12.0,96,0,0.0096153846153846
46497,12.0,96,1,0.0192307692307692
46498,12.0,96,2,0.048076923076923
46499,12.0,96,7,0.0096153846153846
46500,12.0,96,8,0.0096153846153846
46525,12.0,97,1,0.0096153846153846
46526,12.0,97,2,0.0288461538461538
46527,12.0,97,3,0.0096153846153846
46528,12.0,97,4,0.0096153846153846
46529,12.0,97,6,0.0288461538461538
46530,12.0,97,7,0.0096153846153846
46531,12.0,97,8,0.0384615384615384
46532,12.0,97,9,0.0288461538461538
46747,12.0,108,0,0.0769230769230769
46748,12.0,108,2,0.0096153846153846
46749,12.0,108,3,0.0096153846153846
46750,12.0,108,4,0.0865384615384615
46751,12.0,108,8,0.0096153846153846
46872,12.0,115,0,0.0288461538461538
46873,12.0,115,1,0.0384615384615384
46874,12.0,115,3,0.0192307692307692
46875,12.0,115,6,0.0096153846153846
46876,12.0,115,7,0.0288461538461538
46877,12.0,115,9,0.0096153846153846
47065,12.0,122,0,0.0096153846153846
47066,12.0,122,1,0.1057692307692307
47067,12.0,122,2,0.0096153846153846
47068,12.0,122,3,0.0288461538461538
47069,12.0,122,6,0.0961538461538461
47070,12.0,122,7,0.0096153846153846
47071,12.0,122,8,0.0096153846153846
47072,12.0,122,9,0.0096153846153846
47133,12.0,124,1,0.0288461538461538
47134,12.0,124,2,0.0096153846153846
47135,12.0,124,3,0.0288461538461538
47136,12.0,124,6,0.0288461538461538
47137,12.0,124,8,0.0384615384615384
47250,12.0,129,0,0.0288461538461538
47251,12.0,129,1,0.173076923076923
47252,12.0,129,3,0.0769230769230769
47253,12.0,129,6,0.0576923076923076
47254,12.0,129,7,0.0096153846153846
47255,12.0,129,8,0.0096153846153846
47256,12.0,129,9,0.0096153846153846
47339,12.0,132,1,0.0192307692307692
47340,12.0,132,3,0.0096153846153846
47341,12.0,132,4,0.0096153846153846
47342,12.0,132,6,0.0096153846153846
47446,12.0,137,3,0.0096153846153846
47447,12.0,137,6,0.0192307692307692
47448,12.0,137,8,0.0192307692307692
47666,12.0,146,1,0.2019230769230769
47667,12.0,146,3,0.0192307692307692
47668,12.0,146,6,0.0288461538461538
47669,12.0,146,9,0.0096153846153846
47700,12.0,147,0,0.0865384615384615
47701,12.0,147,1,0.0576923076923076
47702,12.0,147,3,0.0192307692307692
47703,12.0,147,4,0.0096153846153846
47704,12.0,147,5,0.0384615384615384
47705,12.0,147,6,0.0096153846153846
47706,12.0,147,7,0.0576923076923076
47707,12.0,147,9,0.0288461538461538
47740,12.0,148,1,0.0096153846153846
47741,12.0,148,6,0.0192307692307692
47742,12.0,148,8,0.0096153846153846
47743,12.0,148,9,0.0096153846153846
47781,12.0,150,1,0.0192307692307692
47782,12.0,150,2,0.0384615384615384
47783,12.0,150,6,0.0769230769230769
47822,12.0,152,0,0.0288461538461538
47823,12.0,152,1,0.0384615384615384
47824,12.0,152,3,0.0096153846153846
47825,12.0,152,4,0.0769230769230769
47826,12.0,152,6,0.0288461538461538
47827,12.0,152,7,0.0288461538461538
47828,12.0,152,9,0.0096153846153846
47855,12.0,153,0,0.1346153846153846
47856,12.0,153,1,0.0673076923076923
47857,12.0,153,3,0.0096153846153846
47858,12.0,153,4,0.0384615384615384
47859,12.0,153,6,0.0288461538461538
47860,12.0,153,7,0.125
47861,12.0,153,8,0.0096153846153846
47862,12.0,153,9,0.0096153846153846
47901,12.0,154,0,0.0192307692307692
47902,12.0,154,7,0.0096153846153846
47920,12.0,155,0,0.0192307692307692
47921,12.0,155,3,0.0096153846153846
47922,12.0,155,4,0.0096153846153846
47923,12.0,155,7,0.0096153846153846
48107,12.0,162,3,0.0288461538461538
48108,12.0,162,4,0.0096153846153846
48109,12.0,162,6,0.0096153846153846
48170,12.0,165,0,0.0192307692307692
48171,12.0,165,1,0.0865384615384615
48172,12.0,165,2,0.0096153846153846
48173,12.0,165,4,0.0096153846153846
48174,12.0,165,6,0.0384615384615384
48175,12.0,165,7,0.0384615384615384
48176,12.0,165,9,0.0192307692307692
48235,12.0,167,1,0.0865384615384615
48236,12.0,167,3,0.0192307692307692
48237,12.0,167,6,0.0288461538461538
48238,12.0,167,7,0.0192307692307692
48239,12.0,167,9,0.0192307692307692
48258,12.0,169,0,0.0096153846153846
48259,12.0,169,4,0.0192307692307692
48260,12.0,169,6,0.0576923076923076
48261,12.0,169,8,0.0096153846153846
48325,12.0,174,0,0.0384615384615384
48326,12.0,174,1,0.1442307692307692
48327,12.0,174,2,0.0192307692307692
48328,12.0,174,3,0.0288461538461538
48329,12.0,174,4,0.0288461538461538
48330,12.0,174,6,0.4134615384615384
48331,12.0,174,7,0.0384615384615384
48332,12.0,174,8,0.0192307692307692
48333,12.0,174,9,0.0096153846153846
48773,12.0,191,5,0.0096153846153846
48774,12.0,191,7,0.0096153846153846
48775,12.0,191,9,0.0288461538461538
48870,12.0,198,0,0.0096153846153846
48871,12.0,198,1,0.0288461538461538
48872,12.0,198,2,0.0096153846153846
48873,12.0,198,3,0.2115384615384615
48874,12.0,198,6,0.1346153846153846
48875,12.0,198,7,0.0096153846153846
48876,12.0,198,8,0.0096153846153846
48877,12.0,198,9,0.0096153846153846
49138,12.0,209,0,0.0192307692307692
49139,12.0,209,3,0.0192307692307692
49140,12.0,209,4,0.1057692307692307
49141,12.0,209,8,0.0096153846153846
49253,12.0,216,1,0.048076923076923
49254,12.0,216,3,0.0288461538461538
49255,12.0,216,4,0.0096153846153846
49256,12.0,216,6,0.0096153846153846
49257,12.0,216,7,0.0192307692307692
49305,12.0,218,1,0.1153846153846153
49306,12.0,218,3,0.0192307692307692
49307,12.0,218,6,0.048076923076923
49331,12.0,219,1,0.0096153846153846
49332,12.0,219,3,0.0096153846153846
49333,12.0,219,4,0.0576923076923076
49334,12.0,219,6,0.0096153846153846
49335,12.0,219,7,0.0096153846153846
49356,12.0,220,0,0.0288461538461538
49357,12.0,220,4,0.0288461538461538
49846,12.0,238,0,0.0865384615384615
49847,12.0,238,1,0.0096153846153846
49848,12.0,238,2,0.0096153846153846
49849,12.0,238,3,0.0192307692307692
49850,12.0,238,6,0.0384615384615384
49851,12.0,238,7,0.0096153846153846
49852,12.0,238,8,0.0096153846153846
50426,12.0,264,0,0.0288461538461538
50427,12.0,264,1,0.0288461538461538
50428,12.0,264,5,0.0192307692307692
50429,12.0,264,6,0.0192307692307692
50430,12.0,264,7,0.0096153846153846
50431,12.0,264,9,0.0865384615384615
50575,12.0,270,0,0.1538461538461538
50576,12.0,270,1,0.0865384615384615
50577,12.0,270,4,0.048076923076923
50578,12.0,270,5,0.0096153846153846
50579,12.0,270,6,0.0096153846153846
50580,12.0,270,7,0.1538461538461538
50581,12.0,270,9,0.0192307692307692
50733,12.0,277,0,0.0288461538461538
50734,12.0,277,1,0.048076923076923
50735,12.0,277,3,0.0288461538461538
50736,12.0,277,4,0.0096153846153846
50737,12.0,277,6,0.048076923076923
50738,12.0,277,7,0.0576923076923076
50879,12.0,285,0,0.0096153846153846
50880,12.0,285,1,0.125
50881,12.0,285,3,0.0384615384615384
50882,12.0,285,4,0.0096153846153846
50883,12.0,285,6,0.1153846153846153
51007,13.0,0,0,0.0096153846153846
51008,13.0,0,1,0.0384615384615384
51009,13.0,0,3,0.0288461538461538
51010,13.0,0,4,0.0384615384615384
51011,13.0,0,6,0.0288461538461538
51012,13.0,0,9,0.0096153846153846
51042,13.0,1,0,0.0192307692307692
51043,13.0,1,1,0.0096153846153846
51044,13.0,1,3,0.0192307692307692
51045,13.0,1,6,0.048076923076923
51046,13.0,1,7,0.0288461538461538
51047,13.0,1,9,0.0192307692307692
51113,13.0,3,1,0.0961538461538461
51114,13.0,3,3,0.1057692307692307
51115,13.0,3,6,0.1442307692307692
51323,13.0,11,1,0.0192307692307692
51324,13.0,11,3,0.048076923076923
51325,13.0,11,6,0.0384615384615384
51351,13.0,12,1,0.0576923076923076
51352,13.0,12,3,0.0096153846153846
51353,13.0,12,6,0.0288461538461538
51354,13.0,12,8,0.0096153846153846
51413,13.0,14,1,0.0192307692307692
51414,13.0,14,3,0.0096153846153846
51415,13.0,14,7,0.0192307692307692
51416,13.0,14,9,0.0673076923076923
51545,13.0,18,0,0.0673076923076923
51546,13.0,18,1,0.0673076923076923
51547,13.0,18,3,0.0384615384615384
51548,13.0,18,5,0.0096153846153846
51549,13.0,18,6,0.048076923076923
51550,13.0,18,7,0.0384615384615384
51551,13.0,18,8,0.0096153846153846
51552,13.0,18,9,0.0576923076923076
51857,13.0,28,0,0.0576923076923076
51858,13.0,28,1,0.1057692307692307
51859,13.0,28,2,0.0096153846153846
51860,13.0,28,3,0.0096153846153846
51861,13.0,28,5,0.0288461538461538
51862,13.0,28,6,0.0673076923076923
51863,13.0,28,7,0.0288461538461538
51864,13.0,28,8,0.0288461538461538
51865,13.0,28,9,0.1442307692307692
52443,13.0,49,0,0.0673076923076923
52444,13.0,49,1,0.0096153846153846
52445,13.0,49,2,0.0192307692307692
52446,13.0,49,3,0.0192307692307692
52447,13.0,49,4,0.3269230769230769
52448,13.0,49,6,0.0096153846153846
52449,13.0,49,7,0.0192307692307692
52450,13.0,49,9,0.0096153846153846
52539,13.0,52,1,0.1153846153846153
52540,13.0,52,3,0.1346153846153846
52541,13.0,52,6,0.0865384615384615
52542,13.0,52,7,0.0096153846153846
52543,13.0,52,8,0.0096153846153846
52544,13.0,52,9,0.0096153846153846
52620,13.0,55,6,0.0096153846153846
52621,13.0,55,8,0.0192307692307692
53045,13.0,70,1,0.125
53046,13.0,70,3,0.0288461538461538
53047,13.0,70,6,0.0576923076923076
53048,13.0,70,8,0.0192307692307692
53049,13.0,70,9,0.0096153846153846
53077,13.0,71,0,0.0576923076923076
53078,13.0,71,1,0.0288461538461538
53079,13.0,71,3,0.0192307692307692
53080,13.0,71,6,0.0096153846153846
53376,13.0,82,0,0.0096153846153846
53377,13.0,82,1,0.0096153846153846
53378,13.0,82,2,0.0192307692307692
53379,13.0,82,3,0.0192307692307692
53380,13.0,82,4,0.0096153846153846
53381,13.0,82,6,0.0192307692307692
53382,13.0,82,8,0.0192307692307692
53578,13.0,90,1,0.0865384615384615
53579,13.0,90,3,0.0096153846153846
53580,13.0,90,4,0.0192307692307692
53581,13.0,90,6,0.0961538461538461
53582,13.0,90,7,0.0096153846153846
53765,13.0,96,1,0.0384615384615384
53766,13.0,96,2,0.048076923076923
53767,13.0,96,5,0.0096153846153846
53768,13.0,96,6,0.0096153846153846
53769,13.0,96,7,0.0096153846153846
53770,13.0,96,8,0.0192307692307692
53771,13.0,96,9,0.0096153846153846
53798,13.0,97,0,0.0096153846153846
53799,13.0,97,1,0.0384615384615384
53800,13.0,97,2,0.0192307692307692
53801,13.0,97,5,0.0192307692307692
53802,13.0,97,6,0.0576923076923076
53803,13.0,97,8,0.0192307692307692
53804,13.0,97,9,0.0192307692307692
54055,13.0,108,0,0.0576923076923076
54056,13.0,108,1,0.0192307692307692
54057,13.0,108,2,0.0096153846153846
54058,13.0,108,3,0.0384615384615384
54059,13.0,108,4,0.1346153846153846
54060,13.0,108,6,0.0192307692307692
54061,13.0,108,8,0.0096153846153846
54214,13.0,115,0,0.0576923076923076
54215,13.0,115,1,0.0192307692307692
54216,13.0,115,6,0.0192307692307692
54217,13.0,115,7,0.0576923076923076
54218,13.0,115,9,0.0096153846153846
54416,13.0,122,0,0.0288461538461538
54417,13.0,122,1,0.125
54418,13.0,122,2,0.0192307692307692
54419,13.0,122,3,0.0384615384615384
54420,13.0,122,6,0.125
54421,13.0,122,7,0.0192307692307692
54422,13.0,122,8,0.0288461538461538
54423,13.0,122,9,0.0288461538461538
54483,13.0,124,0,0.0096153846153846
54484,13.0,124,1,0.0096153846153846
54485,13.0,124,2,0.0096153846153846
54486,13.0,124,3,0.0096153846153846
54487,13.0,124,6,0.0673076923076923
54488,13.0,124,8,0.0673076923076923
54489,13.0,124,9,0.0096153846153846
54636,13.0,129,0,0.0096153846153846
54637,13.0,129,1,0.1923076923076923
54638,13.0,129,3,0.0769230769230769
54639,13.0,129,6,0.0288461538461538
54640,13.0,129,7,0.0384615384615384
54641,13.0,129,8,0.0576923076923076
54744,13.0,132,1,0.0288461538461538
54745,13.0,132,2,0.0096153846153846
54746,13.0,132,3,0.0288461538461538
54747,13.0,132,6,0.0192307692307692
54857,13.0,137,8,0.0096153846153846
55092,13.0,146,1,0.2884615384615384
55093,13.0,146,2,0.0096153846153846
55094,13.0,146,3,0.0288461538461538
55095,13.0,146,6,0.0576923076923076
55096,13.0,146,9,0.0288461538461538
55123,13.0,147,0,0.1826923076923077
55124,13.0,147,1,0.1923076923076923
55125,13.0,147,3,0.0384615384615384
55126,13.0,147,4,0.0384615384615384
55127,13.0,147,5,0.0096153846153846
55128,13.0,147,6,0.048076923076923
55129,13.0,147,7,0.2211538461538461
55130,13.0,147,8,0.0192307692307692
55131,13.0,147,9,0.0384615384615384
55168,13.0,148,1,0.0096153846153846
55169,13.0,148,6,0.0096153846153846
55170,13.0,148,8,0.0096153846153846
55171,13.0,148,9,0.0288461538461538
55208,13.0,150,1,0.0576923076923076
55209,13.0,150,2,0.1057692307692307
55210,13.0,150,5,0.0096153846153846
55211,13.0,150,6,0.048076923076923
55212,13.0,150,7,0.0096153846153846
55213,13.0,150,9,0.0192307692307692
55261,13.0,152,0,0.048076923076923
55262,13.0,152,1,0.0192307692307692
55263,13.0,152,3,0.0192307692307692
55264,13.0,152,4,0.1057692307692307
55265,13.0,152,6,0.0288461538461538
55266,13.0,152,7,0.0096153846153846
55301,13.0,153,0,0.1153846153846153
55302,13.0,153,1,0.048076923076923
55303,13.0,153,3,0.0384615384615384
55304,13.0,153,4,0.0288461538461538
55305,13.0,153,5,0.0192307692307692
55306,13.0,153,6,0.0769230769230769
55307,13.0,153,7,0.0288461538461538
55308,13.0,153,9,0.0096153846153846
55344,13.0,154,0,0.0288461538461538
55345,13.0,154,3,0.0096153846153846
55346,13.0,154,4,0.0384615384615384
55347,13.0,154,6,0.0096153846153846
55348,13.0,154,7,0.0576923076923076
55369,13.0,155,0,0.0384615384615384
55370,13.0,155,1,0.0096153846153846
55371,13.0,155,3,0.0192307692307692
55372,13.0,155,4,0.0192307692307692
55373,13.0,155,5,0.0096153846153846
55374,13.0,155,6,0.0096153846153846
55375,13.0,155,7,0.0096153846153846
55376,13.0,155,8,0.0096153846153846
55577,13.0,162,1,0.0288461538461538
55578,13.0,162,4,0.0384615384615384
55579,13.0,162,6,0.0192307692307692
55645,13.0,165,0,0.0288461538461538
55646,13.0,165,1,0.1057692307692307
55647,13.0,165,2,0.0096153846153846
55648,13.0,165,3,0.0096153846153846
55649,13.0,165,6,0.0288461538461538
55650,13.0,165,7,0.0288461538461538
55651,13.0,165,8,0.0192307692307692
55652,13.0,165,9,0.0192307692307692
55715,13.0,167,1,0.0673076923076923
55716,13.0,167,3,0.0673076923076923
55717,13.0,167,6,0.0192307692307692
55718,13.0,167,7,0.0096153846153846
55719,13.0,167,9,0.0096153846153846
55748,13.0,169,1,0.0769230769230769
55749,13.0,169,6,0.0769230769230769
55750,13.0,169,8,0.0192307692307692
55751,13.0,169,9,0.0096153846153846
55825,13.0,174,0,0.0384615384615384
55826,13.0,174,1,0.1634615384615384
55827,13.0,174,3,0.0769230769230769
55828,13.0,174,4,0.0096153846153846
55829,13.0,174,6,0.4903846153846153
55830,13.0,174,8,0.0384615384615384
55831,13.0,174,9,0.0096153846153846
56297,13.0,191,0,0.0096153846153846
56298,13.0,191,9,0.048076923076923
56428,13.0,198,0,0.0096153846153846
56429,13.0,198,1,0.048076923076923
56430,13.0,198,3,0.1442307692307692
56431,13.0,198,4,0.0096153846153846
56432,13.0,198,6,0.0576923076923076
56741,13.0,209,0,0.0192307692307692
56742,13.0,209,3,0.0192307692307692
56743,13.0,209,4,0.0769230769230769
56744,13.0,209,6,0.0096153846153846
56745,13.0,209,7,0.0096153846153846
56746,13.0,209,8,0.0096153846153846
56888,13.0,216,0,0.0096153846153846
56889,13.0,216,1,0.048076923076923
56890,13.0,216,3,0.0192307692307692
56891,13.0,216,4,0.0192307692307692
56892,13.0,216,6,0.048076923076923
56893,13.0,216,7,0.0096153846153846
56942,13.0,218,1,0.2115384615384615
56943,13.0,218,3,0.1538461538461538
56944,13.0,218,6,0.048076923076923
56945,13.0,218,8,0.0096153846153846
56976,13.0,219,0,0.1346153846153846
56977,13.0,219,1,0.0288461538461538
56978,13.0,219,3,0.0288461538461538
56979,13.0,219,4,0.048076923076923
56980,13.0,219,6,0.0192307692307692
57006,13.0,220,0,0.0384615384615384
57007,13.0,220,4,0.0673076923076923
57008,13.0,220,9,0.0096153846153846
57554,13.0,238,0,0.048076923076923
57555,13.0,238,1,0.0288461538461538
57556,13.0,238,3,0.0769230769230769
57557,13.0,238,6,0.0096153846153846
57558,13.0,238,7,0.0096153846153846
58249,13.0,264,0,0.0096153846153846
58250,13.0,264,1,0.0096153846153846
58251,13.0,264,5,0.0096153846153846
58252,13.0,264,7,0.0096153846153846
58253,13.0,264,9,0.0769230769230769
58415,13.0,270,0,0.2211538461538461
58416,13.0,270,1,0.2884615384615384
58417,13.0,270,2,0.0288461538461538
58418,13.0,270,3,0.0192307692307692
58419,13.0,270,4,0.0673076923076923
58420,13.0,270,6,0.0769230769230769
58421,13.0,270,7,0.2596153846153846
58422,13.0,270,8,0.0192307692307692
58423,13.0,270,9,0.0673076923076923
58592,13.0,277,0,0.048076923076923
58593,13.0,277,3,0.0096153846153846
58594,13.0,277,4,0.0288461538461538
58595,13.0,277,6,0.0192307692307692
58596,13.0,277,7,0.0192307692307692
58597,13.0,277,9,0.0096153846153846
58758,13.0,285,1,0.1442307692307692
58759,13.0,285,3,0.0769230769230769
58760,13.0,285,6,0.1826923076923077
58761,13.0,285,8,0.0096153846153846
58905,14.0,0,0,0.0384615384615384
58906,14.0,0,1,0.0769230769230769
58907,14.0,0,3,0.0288461538461538
58908,14.0,0,4,0.0096153846153846
58909,14.0,0,6,0.0576923076923076
58910,14.0,0,7,0.0096153846153846
58911,14.0,0,8,0.0096153846153846
58943,14.0,1,0,0.0288461538461538
58944,14.0,1,1,0.0192307692307692
58945,14.0,1,3,0.0192307692307692
58946,14.0,1,6,0.0096153846153846
58947,14.0,1,7,0.048076923076923
59012,14.0,3,0,0.0192307692307692
59013,14.0,3,1,0.0961538461538461
59014,14.0,3,3,0.1057692307692307
59015,14.0,3,6,0.0961538461538461
59016,14.0,3,7,0.0096153846153846
59017,14.0,3,8,0.0192307692307692
59249,14.0,11,1,0.048076923076923
59250,14.0,11,6,0.0384615384615384
59251,14.0,11,8,0.0192307692307692
59278,14.0,12,0,0.0192307692307692
59279,14.0,12,1,0.0288461538461538
59280,14.0,12,6,0.0288461538461538
59281,14.0,12,7,0.0096153846153846
59351,14.0,14,0,0.0096153846153846
59352,14.0,14,1,0.0192307692307692
59353,14.0,14,6,0.0096153846153846
59354,14.0,14,7,0.0384615384615384
59355,14.0,14,9,0.0192307692307692
59502,14.0,18,0,0.0576923076923076
59503,14.0,18,1,0.1057692307692307
59504,14.0,18,2,0.0096153846153846
59505,14.0,18,3,0.0096153846153846
59506,14.0,18,4,0.0096153846153846
59507,14.0,18,5,0.0096153846153846
59508,14.0,18,6,0.1057692307692307
59509,14.0,18,7,0.0192307692307692
59510,14.0,18,8,0.0096153846153846
59511,14.0,18,9,0.1057692307692307
59844,14.0,28,0,0.0961538461538461
59845,14.0,28,1,0.0576923076923076
59846,14.0,28,2,0.0288461538461538
59847,14.0,28,3,0.0192307692307692
59848,14.0,28,4,0.0192307692307692
59849,14.0,28,6,0.0576923076923076
59850,14.0,28,7,0.1057692307692307
59851,14.0,28,9,0.1538461538461538
60470,14.0,49,0,0.0961538461538461
60471,14.0,49,1,0.0096153846153846
60472,14.0,49,3,0.0384615384615384
60473,14.0,49,4,0.3269230769230769
60474,14.0,49,6,0.0096153846153846
60475,14.0,49,7,0.0192307692307692
60476,14.0,49,9,0.0096153846153846
60571,14.0,52,0,0.0096153846153846
60572,14.0,52,1,0.1153846153846153
60573,14.0,52,2,0.0096153846153846
60574,14.0,52,3,0.1442307692307692
60575,14.0,52,4,0.0192307692307692
60576,14.0,52,6,0.0961538461538461
60577,14.0,52,7,0.0384615384615384
60578,14.0,52,8,0.048076923076923
60662,14.0,55,0,0.0096153846153846
60663,14.0,55,3,0.0096153846153846
60664,14.0,55,6,0.0096153846153846
60665,14.0,55,7,0.0096153846153846
60666,14.0,55,8,0.0288461538461538
61130,14.0,70,1,0.173076923076923
61131,14.0,70,2,0.0096153846153846
61132,14.0,70,3,0.0288461538461538
61133,14.0,70,5,0.0096153846153846
61134,14.0,70,6,0.0865384615384615
61135,14.0,70,8,0.0192307692307692
61136,14.0,70,9,0.0096153846153846
61170,14.0,71,0,0.0961538461538461
61171,14.0,71,1,0.048076923076923
