hour,start_cell,end_cell,mean,std,scv,scv_real,n,lambda,mu1,mu2,phi1
14,0,2,0.3469444444444445,0.1608898508514845,0.2150489978063395,0.2150489978063396,5,14.4115292233787,14.4115292233787,14.4115292233787,0.0
14,0,3,0.2738510101010101,0.1613178133854126,0.5380382241329967,0.3470051808682557,2,7.303241274378718,10.954861911568075,10.954861911568075,0.0
14,0,4,0.1876131687242798,0.0614461825690857,1.0911939240088535,0.1072662693962648,2,10.660232507128756,53.30116253564378,53.30116253564378,0.0
14,0,6,0.2973245614035088,0.1859758862556451,0.4403814099388325,0.3912476122986653,3,10.089983773417906,10.089983773417906,10.089983773417906,0.0
14,0,7,0.1539035087719298,0.0438296085122902,0.616434641723834,0.0811032281265712,2,12.99515531490453,84.46850954687945,84.46850954687945,0.0
14,0,8,0.3902777777777778,0.1048875058760045,0.1761063379159326,0.0722270487962411,6,15.373665480427048,35.87188612099644,35.87188612099644,0.0
14,0,9,0.2765277777777778,0.0861716377144155,0.1772686157280765,0.0971071407038784,6,21.697639377197387,39.77900552486187,39.77900552486187,0.0
14,1,0,0.3256111111111111,0.1509968640257087,0.192501081738236,0.2150489978063396,6,18.42688960928169,15.355741341068075,15.355741341068075,0.0
14,1,1,0.1993800322061192,0.497294895428793,4.548686863957063,6.221064141386104,2,10.03109477850018,10.03109477850018,0.8062201699358441,0.9196278982764844
14,1,2,0.3326388888888889,0.1542558818211791,0.1891055314766566,0.2150489978063395,6,18.037578288100207,15.031315240083506,15.031315240083506,0.0
14,1,3,0.1988988095238095,0.1181415320466244,0.2369948661934037,0.352809953854734,5,25.13841089331138,15.08304653598683,15.08304653598683,0.0
14,1,4,0.576388888888889,0.1971476123871624,0.2669244030398396,0.1169908356316833,4,6.939759036144578,15.6144578313253,15.6144578313253,0.0
14,1,5,0.4275925925925926,0.1121721331194146,0.1523790838791635,0.0688191986429287,7,16.370723256821137,35.08012126461672,35.08012126461672,0.0
14,1,6,0.1477806122448979,0.1794803765677282,2.6126317926737954,1.4750237772317851,2,13.533575004315551,13.533575004315551,4.5875785913479845,0.6610224135245042
14,1,7,0.4771666666666666,0.5361817886629751,0.2783654922279114,1.2626527327752903,4,8.382815228781,4.1914076143905,1.6597626194408397,0.6040083017117398
14,1,8,0.3840151515151515,0.259316211577643,0.2460707520197274,0.4559976625412298,5,13.020319589662655,7.812191753797593,7.812191753797593,0.0
14,1,9,0.2188636363636363,0.0521328216065888,0.1857645281388041,0.0567381591109291,6,27.41433021806854,82.24299065420561,82.24299065420561,0.0
14,2,0,0.4789814814814814,0.1635517876478223,0.1881974109414607,0.1165931793017837,6,12.526580320896963,18.78987048134545,18.78987048134545,0.0
14,2,1,0.250079365079365,0.1047665308206425,0.1633699439829339,0.1755049662708906,7,27.991113932085053,23.992383370358617,23.992383370358617,0.0
14,2,2,0.1208436213991769,0.2099735218446358,1.7705874990237904,3.019128529628847,2,16.550315000851356,16.550315000851356,2.7409093118148817,0.834389296416782
14,2,3,0.4284722222222222,0.1986970335775939,0.2016963978029636,0.2150489978063396,5,11.669367909238249,11.669367909238249,11.669367909238249,0.0
14,2,6,0.3973333333333332,0.3555690946800887,0.2573073226165532,0.8008257157789637,4,10.067114093959733,2.8347496550178963,22.437373534308136,0.0
14,2,7,0.3134444444444445,0.0853516238355078,0.2126879815737618,0.0741485090363318,5,15.951790145338528,44.66501240694788,44.66501240694788,0.0
14,2,8,0.1914583333333333,0.0867622855118674,0.1962476389316892,0.205358848057244,6,31.33841131664853,26.115342763873773,26.115342763873773,0.0
14,2,9,0.2518055555555555,0.1167707364266378,0.2403204646343371,0.2150489978063396,5,19.856591285162715,19.856591285162715,19.856591285162715,0.0
14,3,0,0.2963611111111111,0.1836615304973703,0.49680275520132,0.3840554827392715,3,10.122785640641109,10.122785640641109,10.122785640641109,0.0
14,3,1,0.2453486997635934,0.1729071958495665,0.3331670482874117,0.4966593475788433,4,16.30332666875436,12.22749500156577,12.22749500156577,0.0
14,3,2,0.4469444444444444,0.2072632265973087,0.4896224603029926,0.2150489978063396,3,6.712243629583592,11.187072715972654,11.187072715972654,0.0
14,3,3,0.1774949494949494,0.5272098457476068,4.0751733717527925,8.822568203741932,2,11.267926246300936,11.267926246300936,0.6385853861419768,0.9433271595692584
14,3,4,0.2753333333333333,0.1075408494180365,0.2076896182876405,0.1525560163950884,5,18.15980629539952,25.42372881355932,25.42372881355932,0.0
14,3,6,0.2079891304347826,0.1862224762143459,0.9187584880181076,0.801646528040975,2,9.615887117846874,5.412158506409997,43.066383476627664,0.0
14,3,7,0.3316666666666666,0.1591029055922651,0.2573852438156823,0.2301190486211067,4,12.060301507537693,15.075376884422113,15.075376884422113,0.0
14,3,8,0.3386363636363637,0.1282092626890963,0.1781401759615221,0.1433413932527785,6,17.718120805369125,20.67114093959731,20.67114093959731,0.0
14,3,9,0.4199074074074074,0.0999152161160783,0.4067298394084362,0.0566182174900838,3,7.144432194046305,42.86659316427784,42.86659316427784,0.0
14,4,0,0.2558217592592593,0.0636796868492718,0.231472211199608,0.0619622066311037,5,19.54485816405013,66.45251775777042,66.45251775777042,0.0
14,4,1,0.494037037037037,0.1124097652359427,0.172163132374032,0.0517712993300927,6,12.144838443661444,40.48279481220481,40.48279481220481,0.0
14,4,3,0.3467901234567901,0.0900728562181619,0.7799844739627454,0.0674612568771155,2,5.767176931292275,43.25382698469206,43.25382698469206,0.0
14,4,4,0.261574074074074,0.3595968494595263,2.701760482275641,1.8899153954272476,2,7.646017699115045,7.646017699115045,2.022846556415964,0.7354378925057825
14,4,6,0.4075,0.1889715061642335,0.2068672679524688,0.2150489978063396,5,12.269938650306749,12.269938650306749,12.269938650306749,0.0
14,4,7,0.3638888888888889,0.1687475617417491,0.2150489978063395,0.2150489978063396,5,13.740458015267176,13.740458015267176,13.740458015267176,0.0
14,4,8,0.5640833333333333,0.2623852564554888,0.2059306380780717,0.2163676460688882,5,8.863938543359433,8.863938543359433,8.863938543359433,0.0
14,5,0,0.3920833333333333,0.2000937923079189,0.2029064561482075,0.2604416674645172,5,12.75239107332625,10.201912858660998,10.201912858660998,0.0
14,5,1,0.3604761904761905,0.2889310739447865,0.2988804921725413,0.6424440838651051,4,11.096433289299869,3.617421142132159,11.89963897149986,0.0
14,5,2,0.2286111111111111,0.1060146895522592,0.1734417959393876,0.2150489978063396,6,26.24544349939247,21.87120291616039,21.87120291616039,0.0
14,5,4,0.5575,0.2585315697829698,0.2150489978063395,0.2150489978063395,5,8.968609865470851,8.968609865470851,8.968609865470851,0.0
14,5,5,0.1879861111111111,0.3295258139941048,1.2629670274154805,3.0727509077584245,2,10.6390838566679,10.6390838566679,1.7311985540066317,0.8372793581355572
14,5,7,0.1678703703703703,0.0778471576177585,0.3905061573970788,0.2150489978063396,3,17.870932156646443,29.784886927744072,29.784886927744072,0.0
14,5,9,0.1659961685823754,0.225146906250046,0.6580724654791895,1.839652687674841,2,12.048470859780728,12.048470859780728,3.2746591083474934,0.7282095673004692
14,6,0,0.2635515873015873,0.1222177678634489,0.2257659975139477,0.2150489978063396,5,18.97161785741173,18.97161785741173,18.97161785741173,0.0
14,6,1,0.1285796957671957,0.1143725204425873,0.6260199631319178,0.7912224401643724,2,15.554555391242848,8.821872208731918,65.68113186646218,0.0
14,6,2,0.3208333333333333,0.1487812471845193,0.2150489978063396,0.2150489978063396,5,15.584415584415584,15.584415584415584,15.584415584415584,0.0
14,6,3,0.1866134751773049,0.2372957539018342,1.348636262121371,1.616940106010847,2,10.717339667458432,10.717339667458432,3.314080598167356,0.690773951279154
14,6,4,0.3055555555555556,0.1416964258900183,0.2369365579727277,0.2150489978063395,5,16.363636363636363,16.363636363636363,16.363636363636363,0.0
14,6,6,0.1398888888888889,0.2132690609672092,1.9114994586996976,2.3242844256114688,2,14.297061159650516,14.297061159650516,3.075583392916568,0.7848800282398911
14,6,7,0.2568888888888889,0.1191280496937172,0.217067465200602,0.2150489978063396,5,19.463667820069205,19.463667820069205,19.463667820069205,0.0
14,6,8,0.2239756944444444,0.0928318050027129,0.2991859905578112,0.1717875975493998,4,17.859080691419273,26.788621037128905,26.788621037128905,0.0
14,6,9,0.3210042735042734,0.0802161222337722,0.110177572903813,0.0624455793328099,10,31.15223324236172,52.95879651201492,52.95879651201492,0.0
14,7,0,0.1296794871794871,0.0302223950472685,0.4028021086213734,0.0543144251390766,3,23.133959466139405,146.51507661888292,146.51507661888292,0.0
14,7,1,0.1939609053497942,0.0995119140538206,2.1271417386442053,0.2632217391416349,2,10.311356282819707,20.622712565639414,20.622712565639414,0.0
14,7,2,0.8606944444444444,0.7073031997368772,0.2836759622233027,0.6753256513084761,4,4.647410037114733,1.459468699164909,5.697564272248365,0.0
14,7,3,0.2715873015873015,0.2118746994768093,0.278434913744799,0.6086102732548224,4,14.728229105786092,5.023033222369992,13.79226531429192,0.0
14,7,4,0.2915972222222222,0.1352234755254971,0.2403199068699376,0.2150489978063396,5,17.146939747558942,17.146939747558942,17.146939747558942,0.0
14,7,6,0.2483024691358024,0.0669298111664071,0.1777020477770836,0.072656943289398,6,24.164077066500933,56.38284648850218,56.38284648850218,0.0
14,7,7,0.0776507936507936,0.1311031199593552,2.2586537079414586,2.8505867114945684,2,25.75633687653312,25.75633687653312,4.517725556755475,0.8245975125107319
14,7,8,0.3581944444444445,0.1661068556228897,0.1563997864915961,0.2150489978063396,7,19.5424583171772,13.958898797983712,13.958898797983712,0.0
14,7,9,0.1337037037037037,0.0312415565935469,0.1848274816589306,0.0545982160791204,6,44.87534626038781,142.10526315789474,142.10526315789474,0.0
14,8,0,0.4496527777777778,0.2085191721904248,0.2150489978063396,0.2150489978063396,5,11.11969111969112,11.11969111969112,11.11969111969112,0.0
14,8,1,0.2352777777777777,0.0818787663140686,0.1938548404768453,0.1211102112679874,6,25.501770956316413,38.25265643447462,38.25265643447462,0.0
14,8,2,0.3550925925925925,0.1454464002641324,0.1654393396730759,0.1677732543018822,7,19.71316818774446,16.897001303780964,16.897001303780964,0.0
14,8,3,0.2743055555555556,0.1272047459694483,0.1552518049649766,0.2150489978063396,7,25.51898734177215,18.22784810126582,18.22784810126582,0.0
14,8,4,0.4919444444444444,0.2281312456829296,0.2150489978063396,0.2150489978063396,5,10.163749294184075,10.163749294184075,10.163749294184075,0.0
14,8,6,0.232,0.0868190878341029,0.4199033862357501,0.1400407627145079,3,12.93103448275862,34.48275862068965,34.48275862068965,0.0
14,8,7,0.3442361111111111,0.1596339052583684,0.2067007977006093,0.2150489978063396,5,14.524914262658868,14.524914262658868,14.524914262658868,0.0
14,8,8,0.4220138888888889,0.4541678619954174,1.66371160355924,1.1581886643447683,2,4.73918051670232,4.73918051670232,2.0459449581055327,0.5682914058886346
14,8,9,0.3798611111111111,0.0854420693933745,0.2007485108602113,0.0505933979258645,5,13.162705667276052,52.65082266910421,52.65082266910421,0.0
14,9,0,0.227,0.0540362126791076,0.1781705755435594,0.0566654171573629,6,26.431718061674008,79.29515418502203,79.29515418502203,0.0
14,9,1,0.1793551587301587,0.0522893280848938,1.8349900792998703,0.0849959783263553,2,11.151059240002214,66.90635544001329,66.90635544001329,0.0
14,9,2,0.2883333333333333,0.0743228173096224,0.1703326105681424,0.0664438244586261,6,20.809248554913296,55.49132947976879,55.49132947976879,0.0
14,9,3,0.3505555555555555,0.0791223072601705,0.2289103017575295,0.0509429602597943,5,14.263074484944532,57.05229793977813,57.05229793977813,0.0
14,9,4,0.3602777777777777,0.1670729676175943,0.2150489978063396,0.2150489978063396,5,13.878180416345414,13.878180416345414,13.878180416345414,0.0
14,9,5,0.465,0.2156361972180825,0.2249589268502321,0.2150489978063396,5,10.75268817204301,10.75268817204301,10.75268817204301,0.0
14,9,6,0.2479398148148147,0.0634975367687776,0.2662650149029635,0.0655875202761782,4,16.13294743721408,64.53178974885633,64.53178974885633,0.0
14,9,7,0.1513304093567251,0.070177019348688,0.2652893971301127,0.2150489978063396,4,26.43222877016713,33.040285962708914,33.040285962708914,0.0
14,9,8,0.2947222222222222,0.1366726435175541,0.1898404792777125,0.2150489978063396,6,20.358152686145147,16.96512723845429,16.96512723845429,0.0
14,9,9,0.2435672514619883,0.4249193162059523,2.0045381063900973,3.0435129721075023,2,8.211284513805522,8.211284513805522,1.3489813562581203,0.8357161593913722
15,0,0,0.276875,0.7490593413513796,2.606309026269561,7.319222701651232,2,7.223476297968398,7.223476297968398,0.4934592505525735,0.931686735001628
15,0,1,0.3097718253968253,0.1296429237797613,0.2082271915165068,0.1751514770111615,5,16.14091273018415,19.369095276220985,19.369095276220985,0.0
15,0,2,0.5197222222222222,0.2410127389456585,0.2150489978063395,0.2150489978063396,5,9.620523784072688,9.620523784072688,9.620523784072688,0.0
15,0,3,0.2219179894179894,0.077572989561977,0.5380382241329967,0.1221901054951844,2,9.012338320319484,40.55552244143768,40.55552244143768,0.0
15,0,4,0.306452380952381,0.4767029162105944,1.0911939240088535,2.4197450917795056,2,6.526299432833501,6.526299432833501,1.348551021966118,0.7933666642413583
15,0,5,0.4209722222222222,0.1306183359691816,0.1638420508516994,0.0962723146424589,7,16.628175519630485,26.12999010227648,26.12999010227648,0.0
15,0,6,0.2457201646090535,0.132682825077804,0.4403814099388325,0.2915733486816552,3,12.209010216044216,16.27868028805895,16.27868028805895,0.0
15,0,7,0.1905701754385964,0.1518832249006088,0.616434641723834,0.6351989216067911,2,10.49482163406214,6.904497337411692,21.864117273836985,0.0
15,0,8,0.6251388888888888,0.3067808345589321,0.1761063379159326,0.2408260242776367,6,9.597867140635415,7.99822261719618,7.99822261719618,0.0
15,0,9,0.3020138888888888,0.1016454895976971,0.1772686157280765,0.1132719541672242,6,19.86663600827777,29.79995401241665,29.79995401241665,0.0
15,1,0,0.274537037037037,0.1273120917466377,0.192501081738236,0.2150489978063396,6,21.854974704890388,18.21247892074199,18.21247892074199,0.0
15,1,1,0.1611710239651415,0.2387163479853213,4.548686863957063,2.1937664647065764,2,12.409178466425608,12.409178466425608,2.8282815573273377,0.7720814826719139
15,1,2,0.4624444444444444,0.1310483312501795,0.1891055314766566,0.0803052349914941,6,12.974531475252284,28.111484863046613,28.111484863046613,0.0
15,1,3,0.2469791666666666,0.1536256733341812,0.2369948661934037,0.3869073294221729,5,20.24462252214256,12.146773513285533,12.146773513285533,0.0
15,1,4,0.5025925925925926,0.2936574037580067,0.2669244030398396,0.341389172331137,4,7.958732498157701,5.969049373618276,5.969049373618276,0.0
15,1,6,0.1202486559139784,0.0888915481941042,2.6126317926737954,0.5464626439115444,2,16.6322025373051,12.74657983512484,23.92559791170941,0.0
15,1,7,0.5400555555555556,0.7286812775974058,0.2783654922279114,1.8205321219984263,4,7.406645406851146,3.703322703425573,1.0170989730629905,0.7253550245237408
15,1,8,0.2326388888888888,0.1078825060753548,0.2460707520197274,0.2150489978063396,5,21.49253731343284,21.49253731343284,21.49253731343284,0.0
15,1,9,0.2304629629629629,0.0731384696564002,0.1857645281388041,0.1007139097271638,6,26.03455202892728,43.39092004821213,43.39092004821213,0.0
15,2,0,0.3918055555555555,0.1816934624707917,0.1881974109414607,0.2150489978063396,6,15.313718539524992,12.761432116270829,12.761432116270829,0.0
15,2,1,0.2615104166666667,0.0660667427175939,0.1633699439829339,0.0638245564532098,7,26.76757618004381,61.18303126867158,61.18303126867158,0.0
15,2,2,0.2408564814814815,0.3273142132271881,1.7705874990237904,1.8467710307600165,2,8.30370014416146,8.30370014416146,2.248167208022581,0.7292571782468176
15,2,3,0.3549074074074074,0.0830951844018767,0.2016963978029636,0.0548177977658285,5,14.088181581007042,53.53509000782676,53.53509000782676,0.0
15,2,5,0.4213888888888888,0.195412252795598,0.2815265434646703,0.2150489978063396,4,9.49241924851681,11.865524060646012,11.865524060646012,0.0
15,2,6,0.3294444444444444,0.0778182764932416,0.2573073226165532,0.0557954570229594,4,12.141652613827992,54.63743676222597,54.63743676222597,0.0
15,2,7,0.3041666666666667,0.1410523512268819,0.2126879815737618,0.2150489978063396,5,16.43835616438356,16.43835616438356,16.43835616438356,0.0
15,2,8,0.1928333333333333,0.0894233262298643,0.1962476389316892,0.2150489978063396,6,31.11495246326707,25.92912705272256,25.92912705272256,0.0
15,2,9,0.1387037037037037,0.0643215896918931,0.2403204646343371,0.2150489978063395,5,36.04806408544727,36.04806408544727,36.04806408544727,0.0
15,3,0,0.3324444444444444,0.2546532531129097,0.49680275520132,0.5867597265837242,3,9.024064171122996,4.246948208658687,10.311271712680949,0.0
15,3,1,0.2186764705882353,0.1020101300379322,0.3331670482874117,0.2176118247803104,4,18.291862811028917,22.864828513786144,22.864828513786144,0.0
15,3,2,0.4791666666666666,0.1268863835129193,0.4896224603029926,0.070122411258139,3,6.260869565217392,31.30434782608696,31.30434782608696,0.0
15,3,3,0.1047754946727549,0.1836722903431923,4.0751733717527925,3.073037381946101,2,19.088432903577264,19.088432903577264,3.1057924995837327,0.8372945272525911
15,3,4,0.2733333333333333,0.0625010802375782,0.2076896182876405,0.0522865337266177,5,18.29268292682927,73.17073170731707,73.17073170731707,0.0
15,3,6,0.1942592592592592,0.1779816100612314,0.9187584880181076,0.839434483104666,2,10.295519542421356,5.644674432800085,58.47569052160401,0.0
15,3,7,0.2289444444444444,0.1061692674714119,0.2573852438156823,0.2150489978063396,4,17.47148750303324,21.839359378791556,21.839359378791556,0.0
15,3,8,0.2547222222222222,0.1181232932192244,0.1781401759615221,0.2150489978063396,6,23.55507088331516,19.629225736095965,19.629225736095965,0.0
15,3,9,0.869398148148148,0.947913130504868,0.4067298394084362,1.188774982107586,3,3.450662974599287,2.3004419830661917,0.9675683025343133,0.5793989547849105
15,4,0,0.2716137566137566,0.0849229234350192,0.231472211199608,0.0977566584448085,5,18.40849323073926,40.49868510762637,40.49868510762637,0.0
15,4,1,0.4501851851851852,0.2087660674779604,0.172163132374032,0.2150489978063396,6,13.327848621966268,11.106540518305223,11.106540518305223,0.0
15,4,2,0.7491666666666666,0.3474138732957996,0.2150489978063396,0.2150489978063396,5,6.674082313681869,6.674082313681869,6.674082313681869,0.0
15,4,3,0.2573765432098766,0.1193541914643296,0.7799844739627454,0.2150489978063396,2,7.770715913179037,19.426789782947598,19.426789782947598,0.0
15,4,4,0.2676700680272108,0.3924163465558739,2.701760482275641,2.1492877412899003,2,7.471885126119833,7.471885126119833,1.738223547870692,0.7673647923474761
15,4,5,0.45,0.2086801908562089,0.2150489978063396,0.2150489978063396,5,11.11111111111111,11.11111111111111,11.11111111111111,0.0
15,4,6,0.430787037037037,0.199770491349488,0.2068672679524688,0.2150489978063396,5,11.606663084363246,11.606663084363246,11.606663084363246,0.0
15,4,8,0.4621296296296296,0.2143051095809338,0.2059306380780717,0.2150489978063396,5,10.81947505509918,10.81947505509918,10.81947505509918,0.0
15,4,9,0.3663888888888889,0.1699068961353947,0.2017753966332683,0.2150489978063396,5,13.646702047005308,13.646702047005308,13.646702047005308,0.0
15,5,0,0.2119444444444444,0.0982857935946218,0.2029064561482075,0.2150489978063396,5,23.591087811271297,23.591087811271297,23.591087811271297,0.0
15,5,1,0.2798611111111111,0.1331583535469764,0.2988804921725413,0.2263871255082333,4,14.292803970223323,17.866004962779154,17.866004962779154,0.0
15,5,2,0.4,0.1854935029832968,0.1734417959393876,0.2150489978063396,6,15.0,12.5,12.5,0.0
15,5,3,0.3658333333333333,0.1696492662701401,0.2150489978063396,0.2150489978063395,5,13.667425968109338,13.667425968109338,13.667425968109338,0.0
15,5,5,0.3399074074074074,0.528786049564464,1.2629670274154805,2.4201301386640384,2,5.883955325524381,5.883955325524381,1.2156278770968172,0.7933995399619252
15,5,6,0.3386111111111111,0.1570254028726658,0.31649356629409,0.2150489978063396,4,11.812961443806396,14.766201804757998,14.766201804757998,0.0
15,5,7,0.5231944444444444,0.6460592197562842,0.3905061573970788,1.5248194029029294,3,5.734005840191134,3.822670560127423,1.2534830527634542,0.6720923152944491
15,5,8,0.3963888888888889,0.183818908859142,0.2150489978063396,0.2150489978063396,5,12.613875262789067,12.613875262789067,12.613875262789067,0.0
15,5,9,0.1765190972222222,0.1799319806044504,0.6580724654791895,1.039042532968449,2,11.33021883452176,11.33021883452176,5.452240151398021,0.5187877453182345
15,6,0,0.2851515151515152,0.0796568027788978,0.2257659975139477,0.078035887651269,5,17.53453772582359,45.58979808714133,45.58979808714133,0.0
15,6,1,0.1314803921568627,0.0926626395072793,0.6260199631319178,0.4966922143196983,2,15.211393632093062,22.81709044813959,22.81709044813959,0.0
15,6,2,0.3522222222222222,0.163337334571403,0.2150489978063396,0.2150489978063396,5,14.195583596214512,14.195583596214512,14.195583596214512,0.0
15,6,3,0.1786379928315412,0.3671779591529269,1.348636262121371,4.224794085336684,2,11.195826645264845,11.195826645264845,1.325014476341351,0.8816510367368227
15,6,4,0.3985555555555555,0.1848236653336348,0.2369365579727277,0.2150489978063396,5,12.545302481182048,12.545302481182048,12.545302481182048,0.0
15,6,5,0.3483333333333333,0.1615339255146209,0.2150489978063396,0.2150489978063396,5,14.354066985645932,14.354066985645932,14.354066985645932,0.0
15,6,6,0.2144767441860464,0.3252503682740395,1.9114994586996976,2.2997211392709094,2,9.325020330712936,9.325020330712936,2.0274241453616604,0.7825823351093267
15,6,7,0.2719590643274854,0.1365531519970809,0.217067465200602,0.2521136626634385,5,18.38511987958284,14.70809590366627,14.70809590366627,0.0
15,6,8,0.2537731481481481,0.1148091696770755,0.2991859905578112,0.2046735948564213,4,15.762108911794217,19.70263613974277,19.70263613974277,0.0
15,6,9,0.315462962962963,0.0910066022115458,0.110177572903813,0.0832240878406988,10,31.699442324625767,41.2092750220135,41.2092750220135,0.0
15,7,0,0.133,0.0417046929993532,0.4028021086213734,0.0983255932031379,3,22.55639097744361,82.70676691729322,82.70676691729322,0.0
15,7,1,0.1906989247311828,0.075483962232787,2.1271417386442053,0.1566797568235824,2,10.48773611502678,36.707076402593735,36.707076402593735,0.0
15,7,3,0.2036388888888888,0.0534701355254726,0.278434913744799,0.0689447390632281,4,19.64261355885964,73.65980084572365,73.65980084572365,0.0
15,7,4,0.3201388888888888,0.148459209852951,0.2403199068699376,0.2150489978063395,5,15.618221258134492,15.618221258134492,15.618221258134492,0.0
15,7,5,0.2316666666666667,0.1074316538111594,0.2364541877252716,0.2150489978063396,5,21.58273381294964,21.58273381294964,21.58273381294964,0.0
15,7,6,0.2020299145299145,0.0536966052878255,0.1777020477770836,0.0706418884371898,6,29.69857218402962,74.24643046007404,74.24643046007404,0.0
15,7,7,0.1674074074074074,0.2275784253748723,2.2586537079414586,1.848046246694217,2,11.946902654867255,11.946902654867255,3.232306192617707,0.7294440001734808
15,7,8,0.4697222222222222,0.2148852454783246,0.1563997864915961,0.209281567762355,7,14.902424600827914,10.644589000591369,10.644589000591369,0.0
15,7,9,0.1684104938271605,0.0428686969421694,0.1848274816589306,0.0647951152543909,6,35.627233574635746,95.00595619902866,95.00595619902866,0.0
15,8,0,0.547037037037037,0.2536795406540086,0.2150489978063396,0.2150489978063396,5,9.140148950575492,9.140148950575492,9.140148950575492,0.0
15,8,1,0.2206565656565656,0.1023258982997504,0.1938548404768453,0.2150489978063396,6,27.191577019913023,22.659647516594188,22.659647516594188,0.0
15,8,3,0.2957291666666667,0.1150933155542639,0.1552518049649766,0.1514648584832026,7,23.67030644593166,23.67030644593166,23.67030644593166,0.0
15,8,4,0.6488888888888888,0.3009116826173481,0.2150489978063396,0.2150489978063396,5,7.705479452054795,7.705479452054795,7.705479452054795,0.0
15,8,6,0.1757142857142857,0.0680204177810646,0.4199033862357501,0.1498526568315275,3,17.073170731707318,39.83739837398374,39.83739837398374,0.0
15,8,8,0.5780208333333332,0.8717803286619256,1.66371160355924,2.274715813135137,2,3.460082897819428,3.460082897819428,0.7605527859435226,0.7801923224374685
15,8,9,0.3025,0.1402794616311181,0.2007485108602113,0.2150489978063395,5,16.528925619834713,16.528925619834713,16.528925619834713,0.0
15,9,0,0.2318576388888888,0.1075202140773406,0.1781705755435594,0.2150489978063396,6,25.87794833395732,21.564956944964432,21.564956944964432,0.0
15,9,1,0.2257452574525745,0.1862529148730435,1.8349900792998703,0.680720588235294,2,8.859543817527012,5.53306584449571,22.215493852977307,0.0
15,9,2,0.3844444444444444,0.1193322039397552,0.1703326105681424,0.096349207012151,6,15.606936416184972,28.612716763005785,28.612716763005785,0.0
15,9,3,0.3479166666666666,0.16134070311568,0.2289103017575295,0.2150489978063396,5,14.37125748502994,14.37125748502994,14.37125748502994,0.0
15,9,5,0.2313095238095238,0.1474602996622631,0.2249589268502321,0.4064088860736712,5,21.616057642820383,12.96963458569223,12.96963458569223,0.0
15,9,6,0.263406432748538,0.1192570609594834,0.2662650149029635,0.2049818699254481,4,15.185657989676418,18.98207248709552,18.98207248709552,0.0
15,9,7,0.1530357142857143,0.0709678268110202,0.2652893971301127,0.2150489978063396,4,26.13768961493582,32.67211201866977,32.67211201866977,0.0
15,9,8,0.309537037037037,0.0819992597577749,0.1898404792777125,0.0701769713776801,6,19.38378701764882,48.45946754412205,48.45946754412205,0.0
15,9,9,0.1987789351851852,0.3195695188363009,2.0045381063900973,2.584579990938955,2,10.06142828029928,10.06142828029928,1.946433911036364,0.8065449698779281
16,0,0,0.1199366471734892,0.1738867733524756,2.606309026269561,2.101983436981808,2,16.675470318150428,16.675470318150428,3.9666036431986296,0.7621294291843045
16,0,1,0.3301851851851853,0.1599779566787052,0.2082271915165068,0.23474974230964,5,15.143017386427363,15.143017386427363,15.143017386427363,0.0
16,0,3,0.3545987654320988,0.3272811123882084,0.5380382241329967,0.8518584715949977,2,5.640177561145443,3.0671835669685734,35.00571619227943,0.0
16,0,4,0.183966049382716,0.0436040652019774,1.0911939240088535,0.0561795940312199,2,10.871571176914692,97.84414059223222,97.84414059223222,0.0
16,0,6,0.2845029239766082,0.182978626629032,0.4403814099388325,0.41364450445223,3,10.54470709146968,10.54470709146968,10.54470709146968,0.0
16,0,7,0.1597863247863248,0.0788917541412175,0.616434641723834,0.2437721062404731,2,12.516715699384864,31.291789248462155,31.291789248462155,0.0
16,0,9,0.2843790849673202,0.0656496888752645,0.1772686157280765,0.053292984175304,6,21.09859802344289,66.81222707423582,66.81222707423582,0.0
16,1,0,0.3401388888888888,0.1258631617822592,0.192501081738236,0.1369256140913675,6,17.639853001224992,23.519804001633325,23.519804001633325,0.0
16,1,1,0.234234693877551,0.2507903051732507,4.548686863957063,1.1463547768424982,2,8.538444783271617,8.538444783271617,3.724172025866973,0.5638348527868552
16,1,2,0.3269444444444444,0.1516151757023196,0.1891055314766566,0.2150489978063396,6,18.3517417162277,15.293118096856416,15.293118096856416,0.0
16,1,3,0.2217777777777777,0.1533479050711549,0.2369948661934037,0.4781009863330536,5,22.545090180360724,13.527054108216433,13.527054108216433,0.0
16,1,6,0.1654876543209876,0.2020075040217013,2.6126317926737954,1.4900601661271853,2,12.085493677496364,12.085493677496364,4.055371035421934,0.6644430799733747
16,1,7,0.2297222222222222,0.1065299492827683,0.2783654922279114,0.2150489978063396,4,17.412333736396615,21.76541717049577,21.76541717049577,0.0
16,1,8,0.2737654320987654,0.1037784535494956,0.2460707520197274,0.1437001330759091,5,18.26381059751973,25.569334836527617,25.569334836527617,0.0
16,1,9,0.238015873015873,0.0637741378033236,0.1857645281388041,0.0717922146106054,6,25.208402800933644,58.81960653551184,58.81960653551184,0.0
16,2,0,0.3501388888888889,0.1623712225766983,0.1881974109414607,0.2150489978063396,6,17.1360571201904,14.280047600158667,14.280047600158667,0.0
16,2,1,0.2351296296296296,0.1090375466379129,0.1633699439829339,0.2150489978063396,7,29.770812002835317,21.26486571631094,21.26486571631094,0.0
16,2,2,0.1714285714285714,0.1992569501076432,1.7705874990237904,1.3510161639887437,2,11.666666666666668,11.666666666666668,4.317737632472868,0.6299082029308971
