,start,end_cell,hourly_demand
244,4,12,0.0
245,4,13,0.0
246,4,14,0.0
247,4,15,0.0
248,4,16,0.0
249,4,17,0.0
250,4,18,0.0
251,4,19,0.0
252,4,20,0.0
253,4,21,0.0
254,4,22,0.0
255,4,23,0.0
256,4,24,0.0
257,4,25,0.0
258,4,26,0.0
259,4,27,0.0
260,4,28,0.0
261,4,29,0.0
262,4,30,0.0
263,4,31,0.0
264,4,32,0.0
265,4,33,0.0
266,4,34,0.0
267,4,35,0.0
268,4,36,0.0
269,4,37,0.0
270,4,38,0.0
271,4,39,0.0
272,4,40,0.0
273,4,41,0.0
274,4,42,0.0
275,4,43,0.0
276,4,44,0.0
277,4,45,0.0
278,4,46,0.0
279,4,47,0.0
280,4,48,0.0
281,4,49,0.0
282,4,50,0.0
283,4,51,0.0
284,4,52,0.0
285,4,53,0.0
286,4,54,0.0
287,4,55,0.0
288,4,56,0.0
289,4,57,0.0
290,5,0,0.007211538461538462
291,5,1,0.1923076923076923
292,5,2,0.0
293,5,3,0.05528846153846154
294,5,4,0.007211538461538462
295,5,5,0.0
296,5,6,0.06730769230769232
297,5,7,0.028846153846153848
298,5,8,0.026442307692307696
299,5,9,0.03125
300,5,10,0.021634615384615384
301,5,11,0.038461538461538464
302,5,12,0.04326923076923077
303,5,13,0.0625
304,5,14,0.07211538461538461
305,5,15,0.0
306,5,16,0.014423076923076924
307,5,17,0.004807692307692308
308,5,18,0.07692307692307693
309,5,19,0.004807692307692308
310,5,20,0.06971153846153846
311,5,21,0.028846153846153848
312,5,22,0.0
313,5,23,0.0
314,5,24,0.0
315,5,25,0.002403846153846154
316,5,26,0.01201923076923077
317,5,27,0.004807692307692308
318,5,28,0.0
319,5,29,0.009615384615384616
320,5,30,0.0
321,5,31,0.04567307692307693
322,5,32,0.10576923076923077
323,5,33,0.057692307692307696
324,5,34,0.004807692307692308
325,5,35,0.026442307692307696
326,5,36,0.007211538461538462
327,5,37,0.0
328,5,38,0.0
329,5,39,0.055288461538461536
330,5,40,0.05288461538461539
331,5,41,0.014423076923076924
332,5,42,0.002403846153846154
333,5,43,0.002403846153846154
334,5,44,0.0
335,5,45,0.026442307692307696
336,5,46,0.009615384615384616
337,5,47,0.05048076923076923
338,5,48,0.0625
339,5,49,0.07692307692307693
340,5,50,0.06009615384615385
341,5,51,0.11057692307692309
342,5,52,0.0
343,5,53,0.009615384615384616
344,5,54,0.028846153846153844
345,5,55,0.07932692307692307
346,5,56,0.014423076923076924
347,5,57,0.11778846153846154
348,6,0,0.02403846153846154
349,6,1,0.1778846153846154
350,6,2,0.01201923076923077
351,6,3,0.03365384615384616
352,6,4,0.002403846153846154
353,6,5,0.004807692307692308
354,6,6,0.28365384615384615
355,6,7,0.02403846153846154
356,6,8,0.007211538461538462
357,6,9,0.007211538461538462
358,6,10,0.05528846153846154
359,6,11,0.028846153846153848
360,6,12,0.002403846153846154
361,6,13,0.03365384615384616
362,6,14,0.055288461538461536
363,6,15,0.0
364,6,16,0.007211538461538462
365,6,17,0.002403846153846154
366,6,18,0.03605769230769231
367,6,19,0.05288461538461539
368,6,20,0.08173076923076923
369,6,21,0.009615384615384616
370,6,22,0.019230769230769232
371,6,23,0.0
372,6,24,0.0
373,6,25,0.0
374,6,26,0.026442307692307696
375,6,27,0.007211538461538462
376,6,28,0.007211538461538462
377,6,29,0.04567307692307693
378,6,30,0.002403846153846154
379,6,31,0.026442307692307692
380,6,32,0.07932692307692309
381,6,33,0.01682692307692308
382,6,34,0.014423076923076924
383,6,35,0.014423076923076924
384,6,36,0.0
385,6,37,0.0
386,6,38,0.02403846153846154
387,6,39,0.04567307692307693
388,6,40,0.05048076923076923
389,6,41,0.01201923076923077
390,6,42,0.01201923076923077
391,6,43,0.0
392,6,44,0.002403846153846154
393,6,45,0.04807692307692308
394,6,46,0.0
395,6,47,0.17067307692307693
396,6,48,0.14182692307692307
397,6,49,0.0889423076923077
398,6,50,0.07692307692307693
399,6,51,0.07692307692307693
400,6,52,0.009615384615384616
401,6,53,0.019230769230769232
402,6,54,0.04567307692307693
403,6,55,0.12259615384615384
404,6,56,0.01201923076923077
405,6,57,0.22115384615384615
406,7,0,0.0
407,7,1,0.0
408,7,2,0.0
409,7,3,0.0
410,7,4,0.0
411,7,5,0.0
412,7,6,0.0
413,7,7,0.0
414,7,8,0.0
415,7,9,0.0
416,7,10,0.0
417,7,11,0.0
418,7,12,0.0
419,7,13,0.0
420,7,14,0.0
421,7,15,0.0
422,7,16,0.0
423,7,17,0.0
424,7,18,0.0
425,7,19,0.0
426,7,20,0.0
427,7,21,0.0
428,7,22,0.0
429,7,23,0.0
430,7,24,0.0
431,7,25,0.0
432,7,26,0.0
433,7,27,0.0
434,7,28,0.0
435,7,29,0.0
436,7,30,0.0
437,7,31,0.0
438,7,32,0.0
439,7,33,0.0
440,7,34,0.0
441,7,35,0.0
442,7,36,0.0
443,7,37,0.0
444,7,38,0.0
445,7,39,0.0
446,7,40,0.0
447,7,41,0.0
448,7,42,0.0
449,7,43,0.0
450,7,44,0.0
451,7,45,0.0
452,7,46,0.0
453,7,47,0.0
454,7,48,0.0
455,7,49,0.0
456,7,50,0.0
457,7,51,0.0
458,7,52,0.0
459,7,53,0.0
460,7,54,0.0
461,7,55,0.0
462,7,56,0.0
463,7,57,0.0
464,8,0,0.007211538461538462
465,8,1,0.024038461538461536
466,8,2,0.01201923076923077
467,8,3,0.019230769230769232
468,8,4,0.0
469,8,5,0.0
470,8,6,0.040865384615384616
471,8,7,0.004807692307692308
472,8,8,0.007211538461538462
473,8,9,0.0
474,8,10,0.01201923076923077
475,8,11,0.02403846153846154
476,8,12,0.01201923076923077
477,8,13,0.021634615384615384
478,8,14,0.01201923076923077
479,8,15,0.0
480,8,16,0.002403846153846154
481,8,17,0.0
482,8,18,0.02403846153846154
483,8,19,0.01201923076923077
484,8,20,0.019230769230769232
485,8,21,0.0
486,8,22,0.0
487,8,23,0.0
488,8,24,0.0
489,8,25,0.0
490,8,26,0.02403846153846154
491,8,27,0.0
492,8,28,0.0
493,8,29,0.004807692307692308
494,8,30,0.0
495,8,31,0.002403846153846154
496,8,32,0.0625
497,8,33,0.014423076923076924
498,8,34,0.007211538461538462
499,8,35,0.021634615384615384
500,8,36,0.004807692307692308
501,8,37,0.0
502,8,38,0.009615384615384616
503,8,39,0.026442307692307696
504,8,40,0.004807692307692308
505,8,41,0.002403846153846154
506,8,42,0.002403846153846154
507,8,43,0.0
508,8,44,0.0
509,8,45,0.01201923076923077
510,8,46,0.0
511,8,47,0.026442307692307692
512,8,48,0.03365384615384616
513,8,49,0.019230769230769232
514,8,50,0.026442307692307696
515,8,51,0.028846153846153848
516,8,52,0.004807692307692308
517,8,53,0.007211538461538462
518,8,54,0.04326923076923077
519,8,55,0.03605769230769231
520,8,56,0.009615384615384616
521,8,57,0.05048076923076923
522,9,0,0.01201923076923077
523,9,1,0.01682692307692308
524,9,2,0.0
525,9,3,0.019230769230769232
526,9,4,0.0
527,9,5,0.0
528,9,6,0.06490384615384616
529,9,7,0.0
530,9,8,0.007211538461538462
531,9,9,0.002403846153846154
532,9,10,0.01201923076923077
533,9,11,0.06730769230769232
534,9,12,0.002403846153846154
535,9,13,0.04326923076923077
536,9,14,0.004807692307692308
537,9,15,0.0
538,9,16,0.007211538461538462
539,9,17,0.0
540,9,18,0.021634615384615384
541,9,19,0.007211538461538462
542,9,20,0.026442307692307696
543,9,21,0.002403846153846154
544,9,22,0.0
545,9,23,0.002403846153846154
546,9,24,0.002403846153846154
547,9,25,0.0
548,9,26,0.02403846153846154
549,9,27,0.0
550,9,28,0.0
551,9,29,0.002403846153846154
552,9,30,0.0
553,9,31,0.0
554,9,32,0.021634615384615384
555,9,33,0.019230769230769232
556,9,34,0.014423076923076924
557,9,35,0.028846153846153848
558,9,36,0.057692307692307696
559,9,37,0.0
560,9,38,0.007211538461538462
561,9,39,0.10817307692307693
562,9,40,0.002403846153846154
563,9,41,0.007211538461538462
564,9,42,0.009615384615384616
565,9,43,0.0
566,9,44,0.0
567,9,45,0.007211538461538462
568,9,46,0.002403846153846154
569,9,47,0.03125
570,9,48,0.04807692307692308
571,9,49,0.01682692307692308
572,9,50,0.04567307692307693
573,9,51,0.019230769230769232
574,9,52,0.009615384615384616
575,9,53,0.002403846153846154
576,9,54,0.05048076923076923
577,9,55,0.02403846153846154
578,9,56,0.009615384615384616
579,9,57,0.06009615384615385
580,10,0,0.01682692307692308
581,10,1,0.026442307692307696
582,10,2,0.002403846153846154
583,10,3,0.002403846153846154
584,10,4,0.002403846153846154
585,10,5,0.002403846153846154
586,10,6,0.03605769230769231
587,10,7,0.040865384615384616
588,10,8,0.002403846153846154
589,10,9,0.019230769230769232
590,10,10,0.01201923076923077
591,10,11,0.002403846153846154
592,10,12,0.0
593,10,13,0.01201923076923077
594,10,14,0.019230769230769232
595,10,15,0.0
596,10,16,0.0
597,10,17,0.01201923076923077
598,10,18,0.019230769230769232
599,10,19,0.007211538461538462
600,10,20,0.021634615384615384
601,10,21,0.03365384615384616
602,10,22,0.0
603,10,23,0.0
604,10,24,0.0
605,10,25,0.004807692307692308
606,10,26,0.009615384615384616
607,10,27,0.004807692307692308
608,10,28,0.0
609,10,29,0.004807692307692308
610,10,30,0.0
611,10,31,0.007211538461538462
612,10,32,0.01682692307692308
613,10,33,0.004807692307692308
614,10,34,0.009615384615384616
615,10,35,0.004807692307692308
616,10,36,0.0
617,10,37,0.0
618,10,38,0.01682692307692308
619,10,39,0.01682692307692308
620,10,40,0.004807692307692308
621,10,41,0.004807692307692308
622,10,42,0.021634615384615384
623,10,43,0.0
624,10,44,0.002403846153846154
625,10,45,0.009615384615384616
626,10,46,0.0
627,10,47,0.04326923076923077
628,10,48,0.040865384615384616
629,10,49,0.014423076923076924
630,10,50,0.009615384615384616
631,10,51,0.019230769230769232
632,10,52,0.0
633,10,53,0.0
634,10,54,0.014423076923076924
635,10,55,0.028846153846153848
636,10,56,0.0
637,10,57,0.02403846153846154
638,11,0,0.002403846153846154
639,11,1,0.019230769230769232
640,11,2,0.002403846153846154
641,11,3,0.02403846153846154
642,11,4,0.002403846153846154
643,11,5,0.0
644,11,6,0.009615384615384616
645,11,7,0.0
646,11,8,0.0
647,11,9,0.0
648,11,10,0.014423076923076924
649,11,11,0.057692307692307696
650,11,12,0.002403846153846154
651,11,13,0.03125
652,11,14,0.004807692307692308
653,11,15,0.0
654,11,16,0.01201923076923077
655,11,17,0.0
656,11,18,0.014423076923076924
657,11,19,0.002403846153846154
658,11,20,0.026442307692307696
659,11,21,0.004807692307692308
660,11,22,0.0
661,11,23,0.0
662,11,24,0.002403846153846154
663,11,25,0.0
664,11,26,0.004807692307692308
665,11,27,0.0
666,11,28,0.0
667,11,29,0.004807692307692308
668,11,30,0.002403846153846154
669,11,31,0.002403846153846154
670,11,32,0.019230769230769232
671,11,33,0.02403846153846154
672,11,34,0.002403846153846154
673,11,35,0.03125
674,11,36,0.004807692307692308
675,11,37,0.0
676,11,38,0.002403846153846154
677,11,39,0.02403846153846154
678,11,40,0.002403846153846154
679,11,41,0.009615384615384616
680,11,42,0.0
681,11,43,0.0
682,11,44,0.0
683,11,45,0.019230769230769232
684,11,46,0.002403846153846154
685,11,47,0.01201923076923077
686,11,48,0.009615384615384616
687,11,49,0.007211538461538462
688,11,50,0.021634615384615384
689,11,51,0.01682692307692308
690,11,52,0.0
691,11,53,0.0
692,11,54,0.03125
693,11,55,0.004807692307692308
694,11,56,0.0
695,11,57,0.019230769230769232
696,12,0,0.0
697,12,1,0.01201923076923077
698,12,2,0.002403846153846154
699,12,3,0.007211538461538462
700,12,4,0.0
701,12,5,0.0
702,12,6,0.03365384615384616
703,12,7,0.002403846153846154
704,12,8,0.002403846153846154
705,12,9,0.0
706,12,10,0.002403846153846154
707,12,11,0.014423076923076924
708,12,12,0.004807692307692308
709,12,13,0.019230769230769232
710,12,14,0.007211538461538462
711,12,15,0.0
712,12,16,0.004807692307692308
713,12,17,0.0
714,12,18,0.01201923076923077
715,12,19,0.004807692307692308
716,12,20,0.002403846153846154
717,12,21,0.004807692307692308
718,12,22,0.0
719,12,23,0.0
720,12,24,0.0
721,12,25,0.0
722,12,26,0.004807692307692308
723,12,27,0.0
724,12,28,0.0
725,12,29,0.002403846153846154
726,12,30,0.0
727,12,31,0.002403846153846154
728,12,32,0.026442307692307696
729,12,33,0.002403846153846154
730,12,34,0.0
731,12,35,0.014423076923076924
732,12,36,0.009615384615384616
733,12,37,0.0
734,12,38,0.002403846153846154
735,12,39,0.01201923076923077
736,12,40,0.009615384615384616
737,12,41,0.0
738,12,42,0.0
739,12,43,0.0
740,12,44,0.0
741,12,45,0.021634615384615384
742,12,46,0.0
743,12,47,0.01201923076923077
744,12,48,0.01682692307692308
745,12,49,0.0
746,12,50,0.021634615384615384
747,12,51,0.004807692307692308
748,12,52,0.0
749,12,53,0.0
750,12,54,0.026442307692307696
751,12,55,0.004807692307692308
752,12,56,0.0
753,12,57,0.009615384615384616
754,13,0,0.040865384615384616
755,13,1,0.0889423076923077
756,13,2,0.002403846153846154
757,13,3,0.026442307692307696
758,13,4,0.002403846153846154
759,13,5,0.0
760,13,6,0.08413461538461539
761,13,7,0.03125
762,13,8,0.0
763,13,9,0.021634615384615384
764,13,10,0.0625
765,13,11,0.014423076923076924
766,13,12,0.002403846153846154
767,13,13,0.03125
768,13,14,0.01201923076923077
769,13,15,0.0
770,13,16,0.002403846153846154
771,13,17,0.03605769230769231
772,13,18,0.01201923076923077
773,13,19,0.03365384615384616
774,13,20,0.021634615384615384
775,13,21,0.05048076923076923
776,13,22,0.01201923076923077
777,13,23,0.0
778,13,24,0.0
779,13,25,0.002403846153846154
780,13,26,0.01201923076923077
781,13,27,0.019230769230769232
782,13,28,0.0
783,13,29,0.02403846153846154
784,13,30,0.0
785,13,31,0.007211538461538462
786,13,32,0.04326923076923077
787,13,33,0.01201923076923077
788,13,34,0.021634615384615384
789,13,35,0.007211538461538462
790,13,36,0.0
791,13,37,0.002403846153846154
792,13,38,0.01682692307692308
793,13,39,0.01682692307692308
794,13,40,0.014423076923076924
795,13,41,0.009615384615384616
796,13,42,0.009615384615384616
797,13,43,0.0
798,13,44,0.009615384615384616
799,13,45,0.009615384615384616
800,13,46,0.01201923076923077
801,13,47,0.07932692307692309
802,13,48,0.09855769230769232
803,13,49,0.021634615384615384
804,13,50,0.038461538461538464
805,13,51,0.028846153846153848
806,13,52,0.0
807,13,53,0.002403846153846154
808,13,54,0.021634615384615384
809,13,55,0.09855769230769232
810,13,56,0.002403846153846154
811,13,57,0.12259615384615385
812,14,0,0.002403846153846154
813,14,1,0.021634615384615384
814,14,2,0.004807692307692308
815,14,3,0.002403846153846154
816,14,4,0.002403846153846154
817,14,5,0.002403846153846154
818,14,6,0.002403846153846154
819,14,7,0.007211538461538462
820,14,8,0.0
821,14,9,0.019230769230769232
822,14,10,0.0
823,14,11,0.002403846153846154
824,14,12,0.0
825,14,13,0.004807692307692308
826,14,14,0.0
827,14,15,0.0
828,14,16,0.0
829,14,17,0.014423076923076924
830,14,18,0.004807692307692308
831,14,19,0.0
832,14,20,0.01201923076923077
833,14,21,0.02403846153846154
834,14,22,0.0
835,14,23,0.0
836,14,24,0.0
837,14,25,0.002403846153846154
838,14,26,0.002403846153846154
839,14,27,0.0
840,14,28,0.0
841,14,29,0.007211538461538462
842,14,30,0.0
843,14,31,0.007211538461538462
844,14,32,0.007211538461538462
845,14,33,0.014423076923076924
846,14,34,0.002403846153846154
847,14,35,0.0
848,14,36,0.002403846153846154
849,14,37,0.0
850,14,38,0.019230769230769232
851,14,39,0.002403846153846154
852,14,40,0.01201923076923077
853,14,41,0.004807692307692308
854,14,42,0.01201923076923077
855,14,43,0.0
856,14,44,0.0
857,14,45,0.002403846153846154
858,14,46,0.002403846153846154
859,14,47,0.021634615384615384
860,14,48,0.009615384615384616
861,14,49,0.009615384615384616
862,14,50,0.01201923076923077
863,14,51,0.0
864,14,52,0.0
865,14,53,0.0
866,14,54,0.004807692307692308
867,14,55,0.009615384615384616
868,14,56,0.0
869,14,57,0.014423076923076924
870,15,0,0.04326923076923077
871,15,1,0.03365384615384615
872,15,2,0.002403846153846154
873,15,3,0.002403846153846154
874,15,4,0.002403846153846154
875,15,5,0.0
876,15,6,0.002403846153846154
877,15,7,0.03365384615384616
878,15,8,0.0
879,15,9,0.03125
880,15,10,0.02403846153846154
881,15,11,0.002403846153846154
882,15,12,0.002403846153846154
883,15,13,0.002403846153846154
884,15,14,0.007211538461538462
885,15,15,0.0
886,15,16,0.002403846153846154
887,15,17,0.06730769230769232
888,15,18,0.004807692307692308
889,15,19,0.01201923076923077
890,15,20,0.026442307692307696
891,15,21,0.10096153846153846
892,15,22,0.007211538461538462
893,15,23,0.0
894,15,24,0.002403846153846154
895,15,25,0.004807692307692308
896,15,26,0.009615384615384616
897,15,27,0.03605769230769231
898,15,28,0.0
899,15,29,0.028846153846153848
900,15,30,0.0
901,15,31,0.028846153846153848
902,15,32,0.004807692307692308
903,15,33,0.014423076923076924
904,15,34,0.002403846153846154
905,15,35,0.004807692307692308
906,15,36,0.0
907,15,37,0.0
908,15,38,0.014423076923076924
909,15,39,0.0
910,15,40,0.028846153846153848
911,15,41,0.01201923076923077
912,15,42,0.01682692307692308
913,15,43,0.0
914,15,44,0.0
915,15,45,0.002403846153846154
916,15,46,0.014423076923076924
917,15,47,0.0673076923076923
918,15,48,0.007211538461538462
919,15,49,0.03605769230769231
920,15,50,0.03605769230769231
921,15,51,0.004807692307692308
922,15,52,0.0
923,15,53,0.002403846153846154
924,15,54,0.028846153846153848
925,15,55,0.057692307692307696
926,15,56,0.002403846153846154
927,15,57,0.002403846153846154
928,16,0,0.03605769230769231
929,16,1,0.02403846153846154
930,16,2,0.0
931,16,3,0.0
932,16,4,0.0
933,16,5,0.0
934,16,6,0.009615384615384616
935,16,7,0.021634615384615384
936,16,8,0.007211538461538462
937,16,9,0.06730769230769232
938,16,10,0.021634615384615384
939,16,11,0.002403846153846154
940,16,12,0.0
941,16,13,0.002403846153846154
942,16,14,0.014423076923076924
943,16,15,0.0
944,16,16,0.002403846153846154
945,16,17,0.04326923076923077
946,16,18,0.002403846153846154
947,16,19,0.01201923076923077
948,16,20,0.02403846153846154
949,16,21,0.09375
950,16,22,0.004807692307692308
951,16,23,0.0
952,16,24,0.0
953,16,25,0.0
954,16,26,0.014423076923076924
955,16,27,0.019230769230769232
956,16,28,0.0
957,16,29,0.04326923076923077
958,16,30,0.0
959,16,31,0.019230769230769232
960,16,32,0.009615384615384616
961,16,33,0.01682692307692308
962,16,34,0.009615384615384616
963,16,35,0.004807692307692308
964,16,36,0.0
965,16,37,0.0
966,16,38,0.007211538461538462
967,16,39,0.009615384615384616
968,16,40,0.014423076923076924
969,16,41,0.01682692307692308
970,16,42,0.036057692307692304
971,16,43,0.0
972,16,44,0.009615384615384616
973,16,45,0.002403846153846154
974,16,46,0.03125
975,16,47,0.06971153846153846
976,16,48,0.007211538461538462
977,16,49,0.057692307692307696
978,16,50,0.02403846153846154
979,16,51,0.007211538461538462
980,16,52,0.0
981,16,53,0.004807692307692308
982,16,54,0.009615384615384616
983,16,55,0.05048076923076923
984,16,56,0.0
985,16,57,0.007211538461538462
986,17,0,0.03605769230769231
987,17,1,0.03605769230769231
988,17,2,0.0
989,17,3,0.09375
990,17,4,0.009615384615384616
991,17,5,0.0
992,17,6,0.10336538461538462
993,17,7,0.004807692307692308
994,17,8,0.007211538461538462
995,17,9,0.002403846153846154
996,17,10,0.004807692307692308
997,17,11,0.055288461538461536
998,17,12,0.019230769230769232
999,17,13,0.036057692307692304
1000,17,14,0.019230769230769232
1001,17,15,0.0
1002,17,16,0.019230769230769232
1003,17,17,0.0
1004,17,18,0.11057692307692307
1005,17,19,0.016826923076923076
1006,17,20,0.019230769230769232
1007,17,21,0.021634615384615384
1008,17,22,0.0
1009,17,23,0.0
1010,17,24,0.0
1011,17,25,0.0
1012,17,26,0.007211538461538462
1013,17,27,0.0
1014,17,28,0.0
1015,17,29,0.002403846153846154
1016,17,30,0.002403846153846154
1017,17,31,0.007211538461538462
1018,17,32,0.052884615384615384
1019,17,33,0.014423076923076924
1020,17,34,0.002403846153846154
1021,17,35,0.01201923076923077
1022,17,36,0.014423076923076924
1023,17,37,0.002403846153846154
1024,17,38,0.002403846153846154
1025,17,39,0.028846153846153848
1026,17,40,0.021634615384615384
1027,17,41,0.019230769230769232
1028,17,42,0.014423076923076924
1029,17,43,0.002403846153846154
1030,17,44,0.0
1031,17,45,0.06490384615384615
1032,17,46,0.0
1033,17,47,0.04567307692307693
1034,17,48,0.06971153846153846
1035,17,49,0.04326923076923077
1036,17,50,0.07211538461538462
1037,17,51,0.125
1038,17,52,0.0
1039,17,53,0.004807692307692308
1040,17,54,0.04567307692307693
1041,17,55,0.04807692307692308
1042,17,56,0.014423076923076924
1043,17,57,0.18028846153846156
1044,18,0,0.03605769230769231
1045,18,1,0.040865384615384616
1046,18,2,0.002403846153846154
1047,18,3,0.01682692307692308
1048,18,4,0.002403846153846154
1049,18,5,0.002403846153846154
1050,18,6,0.03125
1051,18,7,0.028846153846153848
1052,18,8,0.0
1053,18,9,0.04807692307692308
1054,18,10,0.038461538461538464
